zcta,Num Eligible,Num Ineligible
78357,602,252
78358,204,208
78359,345,352
78360,5,2
78361,1021,428
78362,1844,1879
78363,6122,3865
78368,1601,1545
78369,37,31
78370,855,871
78371,43,37
78372,1156,730
78373,448,636
78374,3656,3724
78375,648,409
78376,65,27
78377,639,651
78379,338,213
78380,3341,4738
78382,3500,3566
78383,747,534
78384,1188,537
78385,54,34
78387,1790,1824
78389,277,282
78390,982,1000
78391,47,48
78393,385,392
78401,994,695
78402,90,127
78404,3248,2255
78405,2998,2082
78406,252,175
78407,348,242
78408,2335,1622
78409,546,379
78410,4629,5656
78411,4424,5300
78412,5514,9126
78413,5394,8812
78414,6686,10468
78415,8050,5819
78416,2988,2075
78417,946,660
78418,4535,6447
78419,63,90
78501,10939,9887
78503,4246,3838
78504,10354,8928
78516,6747,2972
78520,13577,6571
78521,18372,9119
78526,10918,6106
78535,141,94
78536,67,28
78537,10098,4483
78538,2423,930
78539,8305,4595
78540,2,1
78541,10544,5497
78542,17727,9205
78543,1436,609
78545,160,67
78547,86,36
78548,272,114
78549,169,44
78550,11608,7797
78552,7972,5355
78557,2997,1242
78558,75,31
78559,2598,1745
78560,941,245
78561,161,102
78562,602,157
78563,39,11
78564,21,9
78565,62,16
78566,4437,2839
78567,112,76
78569,794,496
78570,6880,2689
78572,16262,8983
78573,8693,4147
78574,12920,5448
78575,987,632
78576,2716,708
78577,17130,7095
78578,1887,1207
78579,558,219
78580,2750,1736
78582,9113,3819
78583,1098,703
78584,4081,1710
78585,0,0
78586,10108,6707
78588,35,15
78589,8356,3461
78590,97,62
78591,72,30
78592,159,107
78593,1149,772
78594,374,236
78595,1234,325
78596,7896,3096
78597,464,297
78598,66,42
78599,6641,2740
78602,5076,7542
78605,948,1380
78606,856,1633
78607,26,38
78608,79,115
78609,276,402
78610,7556,9977
78611,2251,3277
78612,2415,3674
78613,8195,28022
78614,84,93
78615,193,471
78616,1746,2596
78617,3436,7830
78618,40,69
78619,999,1263
78620,3324,4655
78621,3829,6503
78622,50,74
78623,197,500
78624,3389,6391
78626,4365,11289
78628,4243,11644
78629,2243,2473
78631,410,716
78632,170,212
78633,3083,7767
78634,4153,10548
78635,16,30
78636,571,1076
78638,315,532
78639,1268,1846
78640,11011,14000
78641,8111,24977
78642,2183,5821
78643,977,1423
78644,3129,4649
78645,1456,4041
78648,1223,1821
78650,289,430
78652,677,1606
78653,3551,8710
78654,2952,4398
78655,423,649
78656,391,579
78657,992,1444
78658,14,15
78659,587,872
78660,13437,30728
78661,45,66
78662,434,645
78663,118,222
78664,5656,17113
78665,5723,17625
78666,14557,18837
78669,1435,3372
78670,14,23
78671,91,172
78672,150,218
78674,34,81
78675,26,49
78676,2521,3206
78677,11,12
78681,5387,18060
78701,1570,3940
78702,4538,6689
78703,2999,7524
78704,7631,20689
78705,4934,12380
78712,46,116
78717,3554,12732
78719,207,575
78721,1963,2920
78722,1074,1852
78723,5938,8919
78724,4774,7808
78725,1145,2929
78726,724,5257
78727,4898,9659
78728,3044,7490
78729,3224,10905
78730,436,3167
78731,2938,9214
78732,887,6441
78733,579,3064
78734,2381,6610
78735,1738,6910
78736,898,3236
78737,3302,4877
78738,3049,8523
78739,2042,6788
78741,8730,12732
78742,171,249
78744,8846,13248
78745,8508,24191
78746,2300,9920
78747,3752,5694
78748,6595,19930
78749,2918,11606
78750,1928,9636
78751,2335,5724
78752,3010,5661
78753,9867,16627
78754,3742,7315
78756,1138,2854
78757,3220,8080
78758,8126,16095
78759,3599,14138
78801,4302,2682
78827,181,76
78828,33,21
78829,174,109
78830,107,45
78832,640,399
78833,168,105
78834,1487,624
78836,19,8
78837,45,28
78838,54,34
78839,1504,935
78840,9634,6006
78841,0,0
78843,33,21
78850,167,197
78851,6,7
78852,11589,7226
78860,48,30
78861,2070,2451
78870,177,111
78871,6,4
78872,303,189
78873,318,199
78877,192,120
78879,63,39
78880,255,159
78881,379,236
78883,39,46
78884,171,146
78885,19,23
78886,71,85
78931,39,46
78932,148,193
78933,270,317
78934,1187,1393
78935,163,191
78938,45,66
78940,304,433
78941,456,670
78942,1349,2004
78943,78,92
78944,94,111
78945,1577,2343
78946,170,240
78947,726,1079
78948,136,203
78949,81,120
78950,375,443
78951,13,15
78953,203,302
78954,175,255
78956,791,1142
78957,1535,2281
78959,311,357
78962,802,961
78963,147,219
79001,32,41
79002,3,3
79003,24,31
79005,261,335
79007,2127,2723
79009,296,380
79010,93,89
79011,38,48
79012,4,8
79013,461,590
79014,504,645
79015,2718,5996
79016,83,183
79018,78,100
79019,263,339
79021,16,14
79022,1668,2137
79024,59,76
79025,11,14
79027,754,964
79029,2499,3200
79031,225,196
79032,23,20
79033,16,21
79034,81,104
79035,811,1039
79036,714,915
79039,119,152
79040,259,331
79041,545,474
79042,172,272
79043,200,250
79044,81,104
79045,2868,3673
79046,70,90
79051,3,3
79052,170,214
79053,13,17
79054,78,100
79056,13,17
79057,148,190
79058,11,9
79059,119,152
79061,43,55
79062,35,45
79063,102,131
79064,465,404
79065,3040,3894
79066,0,0
79068,474,603
79070,1488,1905
79072,4843,4207
79073,0,0
79078,51,66
79079,380,487
79080,81,104
79081,577,739
79082,64,56
79083,358,459
79084,345,442
79085,5,7
79086,326,418
79087,111,142
79088,819,1049
79091,14,31
79092,172,221
79093,11,14
79094,3,3
79095,353,452
79096,313,400
79097,167,214
79098,83,110
79101,490,377
79102,1963,1511
79103,1871,2190
79104,1520,1170
79106,5534,4955
79107,7946,6116
79108,2564,1977
79109,5868,11034
79110,2289,5051
79111,342,263
79118,3476,7600
79119,2647,5841
79121,840,1806
79124,2441,1912
79201,1032,1319
79220,21,18
79223,3,3
79225,134,161
79226,439,563
79227,196,233
79229,69,60
79230,24,31
79231,7,6
79233,22,28
79234,18,16
79235,623,542
79236,39,34
79237,62,79
79239,16,21
79240,11,14
79241,381,331
79243,16,14
79244,124,108
79245,337,431
79247,8,10
79248,236,280
79250,241,214
79251,8,10
79252,487,586
79255,76,94
79256,55,48
79257,146,186
79258,5,4
79259,8,10
79261,59,76
79311,632,639
79312,176,153
79313,262,233
79314,11,10
79316,2010,1746
79322,325,283
79323,1229,1091
79324,9,8
79325,352,448
79326,5,4
79329,521,757
79330,32,28
79331,2191,2303
79336,3018,2622
79339,1277,1109
79342,59,60
79343,245,230
79344,0,0
79345,163,141
79346,396,344
79347,1340,1193
79350,55,80
79351,199,182
79353,7,6
79355,353,307
79356,1077,936
79357,374,325
79358,247,228
79359,506,509
79360,3199,3254
79363,1014,1466
79364,1301,1865
79366,192,279
79367,112,98
79369,16,14
79370,270,235
79371,252,219
79372,236,205
79373,580,504
79376,11,10
79377,50,53
79378,46,40
79379,85,74
79380,23,20
79381,245,213
79382,1369,1987
79383,14,12
79401,1835,1728
79403,2533,3670
79404,1772,2212
79406,1431,1345
79407,4487,4812
79410,1801,1693
79411,1526,1434
79412,3100,2915
79413,4380,4119
79414,3667,3448
79415,3440,3617
79416,6868,7709
79423,7310,9573
79424,9127,12197
79501,685,694
79502,205,208
79503,43,44
79504,569,577
79505,43,44
79506,124,128
79508,229,264
79510,1521,1542
79511,218,229
79512,1521,1542
79517,40,41
79518,22,22
79519,11,11
79520,414,420
79521,699,709
79525,551,559
79526,205,208
79527,67,69
79528,112,113
79529,241,245
79530,108,124
79532,151,153
79533,79,80
79534,40,40
79535,32,33
79536,939,1060
79537,14,15
79538,47,48
79539,29,29
79540,18,18
79541,171,196
79543,191,194
79544,83,84
79545,339,343
79546,342,347
79547,126,128
79548,32,33
79549,2945,2985
79553,609,618
79556,2411,2444
79560,29,29
79561,126,139
79562,957,1103
79563,208,240
79565,47,48
79566,45,49
79567,592,601
79601,4880,5430
79602,4616,5304
79603,4313,4968
79605,5494,6328
79606,5052,5819
79607,541,623
79699,31,36
79701,3887,7672
79703,2770,5467
79705,5771,11376
79706,4160,8195
79707,4918,9706
79713,109,115
79714,3341,3398
79718,119,121
79719,53,54
79720,5918,6222
79721,308,324
79730,40,42
79731,808,822
79733,42,44
79734,325,331
79735,2424,2548
79738,55,57
79739,164,172
79741,53,63
79742,83,84
79743,61,64
79744,216,227
79745,1232,1253
79748,19,20
79749,69,73
79752,413,434
79754,11,11
79755,29,31
79756,1855,1887
79758,514,609
79759,15,17
79761,5374,6356
79762,7164,8474
79763,7079,8373
79764,4677,5532
79765,3548,4680
79766,1697,2066
79769,3,3
79770,7,7
79772,2492,2535
79776,0,0
79777,18,19
79778,166,174
79780,18,19
79781,42,44
79782,843,925
79783,27,29
79785,13,13
79788,79,80
79789,167,170
79821,971,1295
79830,1370,1394
79832,84,86
79834,28,28
79835,1886,2512
79836,1381,880
79837,70,69
79838,1274,976
79839,200,204
79842,81,82
79843,410,417
79845,669,680
79846,9,9
79847,28,28
79848,128,134
79849,2876,1737
79851,241,245
79852,129,131
79853,587,450
79854,29,30
79855,373,379
79901,2469,1344
79902,4671,2882
79903,4045,2202
79904,6576,4949
79905,5538,3014
79906,1302,724
79907,10730,6166
79908,578,443
79911,1213,1618
79912,11976,15808
79915,8184,4543
79916,821,494
79918,57,44
79920,11,8
79922,1228,1638
79924,12260,9226
79925,9456,5152
79927,8482,4874
79928,12835,9899
79930,5555,3594
79932,4536,6053
79934,6134,4616
79935,3283,2785
79936,19683,16702
79938,17003,13908
80002,2426,5741
80003,4424,10047
80004,4269,10362
80005,3119,8508
80007,1988,5291
80010,7710,7697
80011,9107,10325
80012,8902,9364
80013,9801,16307
80014,7080,8869
80015,6401,17341
80016,6233,15556
80017,6209,7328
80018,1633,3690
80019,391,884
80020,5080,15507
80021,3512,10773
80022,8039,11590
80023,2522,7727
80024,23,33
80025,21,70
80026,3037,9958
80027,3233,10593
80030,2235,3553
80031,5243,8335
80033,4143,7404
80045,232,232
80101,63,92
80102,673,1493
80103,274,620
80104,2071,10945
80105,205,402
80106,474,1214
80107,2130,3085
80108,2039,10020
80109,1619,8555
80110,3147,6776
80111,2445,10518
80112,2653,11420
80113,2679,6930
80116,305,1461
80117,426,618
80118,361,1907
80120,3873,8764
80121,1366,5853
80122,2418,10414
80123,6983,12569
80124,1541,7158
80125,889,3975
80126,3137,14078
80127,4916,13373
80128,3934,11230
80129,2186,9481
80130,1874,8659
80131,15,77
80132,2584,7410
80133,344,535
80134,5420,23161
80135,247,1295
80136,611,1382
80137,127,287
80138,2850,10024
80202,3591,6380
80203,3702,8056
80204,6420,11279
80205,5943,9861
80206,3790,9151
80207,3360,5186
80209,3811,10236
80210,5588,14733
80211,6948,12345
80212,3616,6385
80214,4219,7366
80215,3164,5521
80216,2717,4529
80218,2844,6990
80219,11531,12115
80220,6665,10872
80221,6191,10046
80222,4170,7019
80223,3488,4811
80224,3593,5999
80226,4815,9207
80227,5309,9155
80228,4876,9722
80229,8010,10932
80230,1853,3089
80231,6738,11250
80232,3017,6208
80233,7107,9700
80234,4069,6809
80235,1352,2126
80236,3027,3394
80237,4325,7221
80238,4593,7088
80239,7330,11312
80241,4896,6682
80246,2476,4154
80247,5351,8193
80249,5839,9013
80260,5164,8208
80266,0,0
80290,82,146
80301,3564,6850
80302,3563,7489
80303,3481,6687
80304,3703,7387
80305,2233,4767
80310,1144,2178
80401,5944,12109
80403,2209,6647
80420,159,207
80421,1407,1837
80422,393,1301
80423,14,35
80424,1106,2723
80425,26,88
80426,8,19
80427,102,339
80428,110,174
80430,10,25
80432,109,141
80433,785,2640
80434,6,16
80435,881,2168
80436,53,175
80438,52,171
80439,2402,7956
80440,442,576
80442,267,659
80443,440,1084
80444,114,378
80446,422,1040
80447,214,526
80448,34,45
80449,195,254
80451,79,195
80452,322,1067
80453,25,84
80454,139,462
80455,51,168
80456,113,147
80457,71,234
80459,259,637
80461,1238,1613
80463,18,34
80465,1916,4838
80466,324,1074
80467,360,570
80468,36,88
80469,50,79
80470,448,1068
80471,3,10
80473,6,16
80474,20,66
80475,40,52
80476,23,77
80478,159,391
80479,8,13
80480,124,306
80481,53,175
80482,186,457
80483,90,142
80487,2855,4515
80498,887,2184
80501,5456,11906
80503,4561,9982
80504,7435,16299
80510,42,140
80512,291,575
80513,2086,4833
80514,757,1666
80515,119,237
80516,4197,9224
80517,1372,2716
80520,231,508
80521,5346,10244
80524,5679,10300
80525,8073,14960
80526,6492,12554
80528,3444,6247
80530,647,1424
80532,30,58
80534,2872,4381
80535,358,710
80536,285,564
80537,5713,13492
80538,6396,15301
80540,523,1455
80542,580,1264
80543,1405,1764
80544,18,38
80545,149,295
80546,49,62
80547,952,1725
80549,1914,3759
80550,6098,8562
80601,5663,8163
80602,6417,8758
80603,2028,3862
80610,577,724
80611,141,177
80612,105,144
80615,1533,1925
80620,3393,4237
80621,1591,3503
80622,20,25
80623,162,204
80624,157,197
80631,8467,10565
80634,10674,13324
80640,1835,2644
80642,495,1025
80643,419,925
80644,482,619
80645,674,882
80646,2,2
80648,203,255
80649,55,94
80650,305,382
80651,611,1282
80652,67,147
80653,117,170
80654,496,727
80701,2491,3610
80705,153,221
80720,406,588
80721,24,35
80722,58,84
80723,1097,1589
80726,63,92
80727,67,97
80728,138,200
80729,87,109
80731,236,343
80732,3,4
80733,88,127
80734,479,693
80735,73,105
80736,95,138
80737,252,364
80740,15,22
80741,140,202
80742,53,68
80743,173,251
80744,67,97
80745,19,27
80746,7,11
80747,76,111
80749,54,78
80750,60,86
80751,2739,3967
80754,25,31
80755,28,40
80757,28,40
80758,585,847
80759,709,1028
80801,24,35
80802,35,51
80804,56,81
80805,65,94
80807,655,949
80808,957,1485
80809,208,324
80810,160,232
80812,30,43
80813,267,415
80814,531,826
80815,138,200
80816,805,1235
80817,4975,6342
80818,60,86
80819,109,169
80820,135,175
80821,173,251
80822,39,57
80823,32,46
80824,28,40
80825,61,89
80826,140,202
80827,130,181
80828,402,583
80829,732,1576
80830,37,54
80831,3352,8593
80832,126,189
80833,111,168
80834,50,73
80835,135,196
80836,173,251
80840,902,1403
80860,74,115
80861,39,57
80862,7,11
80863,1738,2703
80864,204,317
80902,1490,2318
80903,2997,4200
80904,2879,6310
80905,2414,5349
80906,5492,11206
80907,4993,8001
80908,1831,6552
80909,6925,9504
80910,5253,6047
80911,5848,6702
80913,1008,1567
80914,117,134
80915,3512,5790
80916,6765,7753
80917,4944,7897
80918,7057,12286
80919,3964,8744
80920,3173,11354
80921,2033,7209
80922,3930,7370
80923,4239,8004
80924,1208,4323
80925,2200,3115
80926,210,323
80927,987,1850
80928,154,239
80929,68,106
80930,208,324
80938,57,106
80951,613,1149
81001,7016,5717
81003,3422,2788
81004,5806,4823
81005,6940,5856
81006,2556,2198
81007,7502,6113
81008,2676,2181
81019,348,453
81020,205,185
81021,4,5
81022,254,326
81023,231,301
81024,65,58
81025,192,192
81027,25,23
81029,76,69
81030,39,35
81033,28,40
81036,153,221
81039,432,410
81040,76,99
81041,138,125
81043,9,8
81044,62,56
81045,22,32
81046,2,2
81047,362,327
81049,46,42
81050,2278,2051
81052,2100,1891
81054,1108,997
81055,257,335
81057,81,73
81058,189,175
81059,28,25
81062,393,569
81063,421,610
81064,58,52
81067,1267,1141
81069,336,437
81071,47,67
81073,418,376
81076,65,94
81077,143,129
81081,18,17
81082,2762,2487
81084,28,25
81087,30,27
81089,803,1043
81090,201,181
81091,180,162
81092,196,178
81101,3595,3237
81120,474,429
81121,54,72
81122,1837,2444
81123,166,150
81124,39,35
81125,685,617
81126,55,50
81128,22,29
81129,18,17
81130,182,166
81131,346,312
81132,683,615
81133,231,208
81136,44,39
81137,958,1246
81138,14,12
81140,494,445
81141,282,253
81143,187,168
81144,1687,1519
81146,125,112
81147,2362,3138
81148,69,62
81149,189,170
81151,351,316
81152,298,268
81154,300,270
81155,44,39
81201,1572,2048
81210,58,78
81211,1417,1846
81212,5448,7098
81220,46,54
81221,58,76
81222,58,76
81223,378,492
81224,738,981
81225,201,268
81226,1477,1924
81227,4,5
81230,1988,2634
81232,2,3
81233,151,196
81235,136,181
81236,199,259
81237,15,20
81239,11,14
81240,752,979
81241,24,32
81242,177,230
81243,22,29
81244,80,105
81248,14,13
81251,42,55
81252,731,953
81253,58,76
81301,5759,7659
81303,1502,1997
81320,71,95
81321,2696,3586
81323,853,1134
81324,300,398
81325,35,33
81326,476,633
81327,110,147
81328,822,1094
81330,4,6
81331,95,127
81332,56,75
81334,273,363
81335,15,20
81401,5011,4578
81403,2582,2359
81410,382,349
81411,9,8
81413,1136,1037
81415,360,329
81416,3080,2814
81418,353,323
81419,793,725
81422,116,106
81423,304,278
81424,218,199
81425,1102,1007
81426,51,47
81427,238,217
81428,782,715
81429,22,20
81430,180,164
81431,82,75
81432,660,603
81433,121,161
81434,30,39
81435,1184,1082
81501,4166,5700
81503,2824,3820
81504,5423,7419
81505,2133,2732
81506,1986,2718
81507,2826,3789
81520,2445,3345
81521,2987,3792
81522,22,20
81523,191,175
81524,507,463
81525,229,209
81526,935,1214
81527,438,400
81601,2585,4088
81610,55,87
81611,1017,2505
81612,9,22
81615,325,800
81620,1060,2609
81621,637,1569
81623,2267,4061
81624,258,235
81625,1970,3115
81630,213,205
81631,952,2344
81632,1198,2949
81633,3,5
81635,1129,1781
81637,1044,2558
81638,27,42
81639,392,620
81640,32,50
81641,592,936
81642,9,22
81643,162,148
81645,109,268
81646,40,37
81647,1167,1846
81648,420,665
81649,33,82
81650,2248,3555
81652,911,1440
81653,13,21
81654,132,325
81655,31,76
81656,45,110
81657,540,1330
82001,6506,10281
82005,94,149
82007,3684,5821
82009,6189,9780
82050,63,99
82051,4,8
82052,9,16
82053,263,416
82054,197,311
82055,43,81
82058,6,12
82059,37,58
82060,73,116
82061,9,14
82063,17,33
82070,2994,5678
82072,2317,4395
82073,9,16
82081,12,19
82082,306,481
82083,49,93
82084,13,24
82190,48,114
82201,795,1845
82210,41,96
82212,55,128
82213,74,172
82214,157,366
82215,20,47
82217,11,26
82218,2,6
82219,10,23
82221,66,154
82222,16,38
82223,111,259
82224,5,11
82225,257,599
82227,19,44
82229,9,16
82240,1201,2797
82242,11,26
82243,24,55
82244,61,142
82301,1257,2384
82310,6,8
82321,101,191
82322,11,16
82323,21,41
82324,34,65
82325,129,244
82327,109,207
82329,47,89
82331,341,646
82332,11,20
82334,64,122
82335,0,0
82336,40,57
82401,868,2018
82410,225,532
82411,85,202
82412,72,172
82414,1989,4708
82420,112,266
82421,55,131
82422,11,27
82423,24,57
82426,300,710
82428,17,40
82430,15,22
82431,445,1053
82432,33,77
82433,91,215
82434,18,44
82435,1495,3541
82440,18,44
82441,27,64
82442,92,215
82443,744,1063
82450,21,50
82501,3064,4378
82510,204,292
82512,36,52
82513,300,428
82514,254,363
82515,92,131
82516,65,93
82520,2133,3048
82523,149,213
82601,4005,7595
82604,3911,7416
82609,2778,5268
82620,26,49
82630,2,4
82633,1439,2729
82635,24,45
82636,703,1332
82637,565,1072
82638,4,8
82639,99,229
82640,4,9
82642,12,18
82643,43,81
82644,274,520
82646,6,12
82648,4,8
82649,176,251
82701,658,1528
82710,35,81
82711,15,35
82712,41,96
82714,9,20
82716,2119,4934
82718,3193,7434
82720,114,265
82721,385,895
82723,27,64
82725,16,38
82727,227,529
82729,275,640
82730,180,419
82731,21,49
82732,240,558
82801,3174,7515
82831,27,65
82832,98,233
82833,64,151
82834,927,2157
82835,36,84
82836,134,316
82837,3,7
82838,37,88
82839,179,424
82842,84,199
82844,7,17
82845,10,24
82901,4634,6621
82922,50,71
82923,90,128
82925,50,71
82929,10,14
82930,2297,3285
82932,118,169
82933,137,196
82934,19,27
82935,2039,2914
82936,10,14
82937,603,861
82938,23,33
82939,294,420
82941,837,1197
82942,10,14
82943,50,71
82944,40,57
82945,31,44
83001,2188,5180
83011,33,77
83012,30,71
83013,47,111
83014,438,1037
83025,72,172
83101,347,821
83110,587,1390
83111,58,138
83112,100,236
83113,341,488
83114,101,239
83115,74,106
83116,61,145
83118,155,367
83119,30,71
83120,70,153
83121,1,3
83122,51,121
83123,63,148
83124,13,30
83126,60,141
83127,477,1108
83128,274,650
83201,6796,7758
83202,4268,4872
83203,16,18
83204,3214,3669
83209,82,93
83210,438,506
83211,1135,1297
83212,25,29
83213,248,302
83214,127,145
83215,7,8
83217,139,158
83218,52,60
83220,20,23
83221,4070,4693
83223,34,39
83226,413,502
83227,28,34
83228,120,137
83232,77,88
83233,14,16
83234,198,226
83235,16,19
83236,345,398
83237,273,311
83238,30,34
83239,107,122
83241,336,384
83243,20,23
83244,50,60
83245,395,451
83246,182,207
83250,313,358
83251,199,242
83252,770,879
83253,28,34
83254,663,757
83255,203,246
83261,109,124
83262,198,229
83263,1733,1978
83271,86,99
83272,50,57
83274,1513,1749
83276,752,858
83277,22,25
83278,75,92
83281,14,16
83283,25,29
83285,12,16
83286,248,283
83287,55,62
83301,10820,11939
83302,27,30
83311,100,110
83312,31,34
83313,600,785
83314,143,186
83316,1830,2022
83318,3373,3733
83320,165,216
83321,90,99
83322,8,10
83323,349,385
83324,110,144
83325,158,206
83327,148,194
83328,1109,1223
