county,CountyName,rural,Num Eligible,Num Ineligible,Percentage Eligible
51181,Surry VA,1.0,1237,1151,51.8
51183,Sussex VA,1.0,2048,1896,51.93
51185,Tazewell VA,1.0,9181,6516,58.49
51187,Warren VA,1.0,6465,9357,40.86
51191,Washington VA,1.0,12143,10502,53.62
51193,Westmoreland VA,1.0,3255,4604,41.42
51195,Wise VA,1.0,8218,5828,58.51
51197,Wythe VA,1.0,6366,5516,53.58
51199,York VA,0.0,6298,19893,24.05
51510,Alexandria city VA,0.0,18430,53910,25.48
51520,Bristol city VA,1.0,3873,3353,53.6
51530,Buena Vista city VA,1.0,1158,1492,43.7
51540,Charlottesville city VA,0.0,6200,11841,34.37
51550,Chesapeake city VA,0.0,31141,62949,33.1
51570,Colonial Heights city VA,0.0,3421,3189,51.75
51580,Covington city VA,1.0,862,1522,36.16
51590,Danville city VA,0.0,9567,8311,53.51
51595,Emporia city VA,1.0,1081,1020,51.45
51600,Fairfax city VA,0.0,1495,6539,18.61
51610,Falls Church city VA,0.0,818,4490,15.41
51620,Franklin city VA,1.0,1188,2056,36.62
51630,Fredericksburg city VA,0.0,2370,7041,25.18
51640,Galax city VA,1.0,1502,1309,53.43
51650,Hampton city VA,0.0,26579,31044,46.13
51660,Harrisonburg city VA,0.0,7481,11781,38.84
51670,Hopewell city VA,0.0,4331,4043,51.72
51678,Lexington city VA,1.0,1276,1652,43.58
51680,Lynchburg city VA,0.0,12603,16650,43.08
51683,Manassas city VA,0.0,4869,8722,35.83
51685,Manassas Park city VA,0.0,1959,3506,35.85
51690,Martinsville city VA,1.0,3045,2628,53.68
51700,Newport News city VA,0.0,35963,43208,45.42
51710,Norfolk city VA,0.0,43227,52700,45.06
51720,Norton city VA,1.0,821,582,58.52
51730,Petersburg city VA,0.0,6302,5865,51.8
51735,Poquoson city VA,0.0,1108,3537,23.85
51740,Portsmouth city VA,0.0,19822,22309,47.05
51750,Radford city VA,1.0,2534,3965,38.99
51760,Richmond city VA,0.0,46759,54198,46.32
51770,Roanoke city VA,0.0,20623,20771,49.82
51775,Salem city VA,0.0,5190,5222,49.85
51790,Staunton city VA,0.0,4502,5774,43.81
51800,Suffolk city VA,0.0,13756,23658,36.77
51810,Virginia Beach city VA,0.0,55339,127525,30.26
51820,Waynesboro city VA,0.0,3867,4985,43.69
51830,Williamsburg city VA,1.0,1373,4372,23.9
51840,Winchester city VA,0.0,3678,7184,33.86
53001,Adams WA,1.0,3517,4190,45.63
53003,Asotin WA,1.0,3812,4534,45.67
53005,Benton WA,0.0,31188,43084,41.99
53007,Chelan WA,0.0,15157,15622,49.24
53009,Clallam WA,1.0,15606,20272,43.5
53011,Clark WA,0.0,76861,117000,39.65
53013,Columbia WA,1.0,679,808,45.66
53015,Cowlitz WA,0.0,20999,23704,46.97
53017,Douglas WA,1.0,8235,8480,49.27
53019,Ferry WA,1.0,1455,1396,51.03
53021,Franklin WA,0.0,14535,19748,42.4
53023,Garfield WA,1.0,374,459,44.9
53025,Grant WA,0.0,20870,17321,54.65
53027,Grays Harbor WA,1.0,14587,15011,49.28
53029,Island WA,0.0,14230,21587,39.73
53031,Jefferson WA,1.0,6669,8665,43.49
53033,King WA,0.0,286599,638330,30.99
53035,Kitsap WA,0.0,36642,69817,34.42
53037,Kittitas WA,0.0,9336,7745,54.66
53039,Klickitat WA,1.0,4293,4979,46.3
53041,Lewis WA,1.0,15545,17993,46.35
53043,Lincoln WA,1.0,1869,2209,45.83
53045,Mason WA,1.0,12681,13042,49.3
53047,Okanogan WA,1.0,8472,8151,50.97
53049,Pacific WA,1.0,4427,5003,46.95
53051,Pend Oreille WA,1.0,2687,2594,50.88
53053,Pierce WA,0.0,130630,216825,37.6
53055,San Juan WA,1.0,2898,4412,39.64
53057,Skagit WA,0.0,21219,32179,39.74
53059,Skamania WA,1.0,2272,2636,46.29
53061,Snohomish WA,0.0,96544,215725,30.92
53063,Spokane WA,0.0,97117,120776,44.57
53065,Stevens WA,1.0,9351,9004,50.95
53067,Thurston WA,0.0,42468,74642,36.26
53069,Wahkiakum WA,1.0,840,940,47.19
53071,Walla Walla WA,0.0,8579,11956,41.78
53073,Whatcom WA,0.0,36594,55636,39.68
53075,Whitman WA,0.0,8190,9766,45.61
53077,Yakima WA,0.0,50825,36208,58.4
54001,Barbour WV,1.0,3013,3150,48.89
54003,Berkeley WV,1.0,19330,29026,39.97
54005,Boone WV,1.0,5105,3028,62.77
54007,Braxton WV,1.0,2531,2235,53.11
54009,Brooke WV,1.0,4898,4699,51.04
54011,Cabell WV,0.0,20991,17920,53.95
54013,Calhoun WV,1.0,1225,1082,53.1
54015,Clay WV,1.0,1623,1412,53.48
54017,Doddridge WV,1.0,1520,1588,48.91
54019,Fayette WV,1.0,9047,7432,54.9
54021,Gilmer WV,1.0,1485,1296,53.4
54023,Grant WV,1.0,1959,2386,45.09
54025,Greenbrier WV,1.0,7241,6118,54.2
54027,Hampshire WV,1.0,4104,5012,45.02
54029,Hancock WV,1.0,6318,6070,51.0
54031,Hardy WV,1.0,2537,3106,44.96
54033,Harrison WV,1.0,12827,13390,48.93
54035,Jackson WV,1.0,5731,5009,53.36
54037,Jefferson WV,1.0,9144,13717,40.0
54039,Kanawha WV,0.0,36390,40349,47.42
54041,Lewis WV,1.0,3306,3470,48.79
54043,Lincoln WV,1.0,4806,2851,62.77
54045,Logan WV,1.0,7646,4542,62.73
54047,McDowell WV,1.0,4482,2667,62.69
54049,Marion WV,1.0,9550,12980,42.39
54051,Marshall WV,0.0,6632,6378,50.98
54053,Mason WV,1.0,5664,4839,53.93
54055,Mercer WV,1.0,13104,11057,54.24
54057,Mineral WV,1.0,4779,5854,44.94
54059,Mingo WV,1.0,5528,3291,62.68
54061,Monongalia WV,0.0,17979,24452,42.37
54063,Monroe WV,1.0,2713,2291,54.22
54065,Morgan WV,1.0,3027,3711,44.92
54067,Nicholas WV,1.0,5095,4450,53.38
54069,Ohio WV,0.0,9201,8850,50.97
54071,Pendleton WV,1.0,1085,1330,44.93
54073,Pleasants WV,1.0,1484,1553,48.86
54075,Pocahontas WV,1.0,1725,1464,54.09
54077,Preston WV,1.0,5812,7906,42.37
54079,Putnam WV,1.0,12783,10918,53.93
54081,Raleigh WV,1.0,16644,13683,54.88
54083,Randolph WV,1.0,5436,5682,48.89
54085,Ritchie WV,1.0,1643,1717,48.9
54087,Roane WV,1.0,2863,2517,53.22
54089,Summers WV,1.0,2618,2221,54.1
54091,Taylor WV,1.0,3250,3393,48.92
54093,Tucker WV,1.0,1207,1458,45.29
54095,Tyler WV,1.0,1616,1691,48.87
54097,Upshur WV,1.0,4632,4849,48.86
54099,Wayne WV,0.0,9129,5433,62.69
54101,Webster WV,1.0,1843,1547,54.37
54103,Wetzel WV,1.0,2857,2964,49.08
54105,Wirt WV,1.0,1001,1048,48.85
54107,Wood WV,0.0,16890,17405,49.25
54109,Wyoming WV,1.0,4999,2968,62.75
55001,Adams WI,1.0,3449,5486,38.6
55003,Ashland WI,1.0,3035,4163,42.16
55005,Barron WI,1.0,7818,11053,41.43
55007,Bayfield WI,1.0,3059,4202,42.13
55009,Brown WI,0.0,39420,70811,35.76
55011,Buffalo WI,1.0,1868,3286,36.24
55013,Burnett WI,1.0,3109,4281,42.07
55015,Calumet WI,0.0,6511,14866,30.46
55017,Chippewa WI,0.0,10800,15974,40.34
55019,Clark WI,1.0,5788,8194,41.4
55021,Columbia WI,1.0,8427,15797,34.79
55023,Crawford WI,1.0,2364,4068,36.75
55025,Dane WI,0.0,77448,166344,31.77
55027,Dodge WI,0.0,12656,23917,34.6
55029,Door WI,1.0,4619,8535,35.11
55031,Douglas WI,0.0,8390,11499,42.18
55033,Dunn WI,1.0,5958,11833,33.49
55035,Eau Claire WI,0.0,16804,25867,39.38
55037,Florence WI,1.0,724,1180,38.03
55039,Fond du Lac WI,0.0,12921,29550,30.42
55041,Forest WI,1.0,1597,2634,37.75
55043,Grant WI,1.0,7475,13510,35.62
55045,Green WI,1.0,5351,9651,35.67
55047,Green Lake WI,1.0,3326,4548,42.24
55049,Iowa WI,1.0,3405,6166,35.58
55051,Iron WI,1.0,1205,1622,42.62
55053,Jackson WI,1.0,2984,5217,36.39
55055,Jefferson WI,0.0,12020,22730,34.59
55057,Juneau WI,1.0,3926,6699,36.95
55059,Kenosha WI,0.0,24564,43247,36.22
55061,Kewaunee WI,1.0,3160,5853,35.06
55063,La Crosse WI,0.0,19539,30690,38.9
55065,Lafayette WI,1.0,2393,4313,35.68
55067,Langlade WI,1.0,3391,5596,37.73
55069,Lincoln WI,1.0,4941,8165,37.7
55071,Manitowoc WI,0.0,12490,23107,35.09
55073,Marathon WI,0.0,18948,38642,32.9
55075,Marinette WI,1.0,7206,11128,39.3
55077,Marquette WI,1.0,2715,3717,42.21
55078,Menominee WI,1.0,677,1108,37.93
55079,Milwaukee WI,0.0,184103,205334,47.27
55081,Monroe WI,1.0,6770,11616,36.82
55083,Oconto WI,0.0,6703,10360,39.28
55085,Oneida WI,1.0,6571,10865,37.69
55087,Outagamie WI,0.0,21928,55143,28.45
55089,Ozaukee WI,0.0,9810,27371,26.38
55091,Pepin WI,1.0,1044,1817,36.49
55093,Pierce WI,1.0,5919,10406,36.26
55095,Polk WI,1.0,7525,10654,41.39
55097,Portage WI,0.0,11777,18694,38.65
55099,Price WI,1.0,2640,3635,42.07
55101,Racine WI,0.0,30504,48573,38.58
55103,Richland WI,1.0,2497,4500,35.69
55105,Rock WI,0.0,24484,43392,36.07
55107,Rusk WI,1.0,2661,3677,41.98
55109,St. Croix WI,0.0,12267,24369,33.48
55111,Sauk WI,1.0,9458,17738,34.78
55113,Sawyer WI,1.0,3431,4683,42.28
55115,Shawano WI,1.0,7040,10858,39.33
55117,Sheboygan WI,0.0,16015,33401,32.41
55119,Taylor WI,1.0,3780,5186,42.16
55121,Trempealeau WI,1.0,4323,7597,36.27
55123,Vernon WI,0.0,4497,7707,36.85
55125,Vilas WI,1.0,4008,6619,37.72
55127,Walworth WI,1.0,14838,28243,34.44
55129,Washburn WI,1.0,3119,4295,42.07
55131,Washington WI,0.0,14678,40920,26.4
55133,Waukesha WI,0.0,38510,128571,23.05
55135,Waupaca WI,1.0,9070,12388,42.27
55137,Waushara WI,1.0,4290,5849,42.31
55139,Winnebago WI,0.0,28624,44170,39.32
55141,Wood WI,1.0,12437,19742,38.65
56001,Albany WY,0.0,5464,10370,34.51
56003,Big Horn WY,1.0,1431,3372,29.79
56005,Campbell WY,0.0,5828,13566,30.05
56007,Carbon WY,1.0,2152,4065,34.61
56009,Converse WY,1.0,2037,3847,34.62
56011,Crook WY,1.0,888,2076,29.96
56013,Fremont WY,1.0,6488,9273,41.16
56015,Goshen WY,1.0,1550,3606,30.06
56017,Hot Springs WY,1.0,771,1093,41.36
56019,Johnson WY,1.0,1052,2435,30.17
56021,Laramie WY,0.0,17425,27534,38.76
56023,Lincoln WY,1.0,2421,5736,29.68
56025,Natrona WY,0.0,11786,22353,34.52
56027,Niobrara WY,1.0,300,707,29.79
56029,Park WY,1.0,3661,8668,29.69
56031,Platte WY,1.0,1071,2482,30.14
56033,Sheridan WY,1.0,3827,9053,29.71
56035,Sublette WY,1.0,1444,2064,41.16
56037,Sweetwater WY,0.0,6999,9992,41.19
56039,Teton WY,1.0,2879,6835,29.64
56041,Uinta WY,1.0,3381,4836,41.15
56043,Washakie WY,1.0,960,2219,30.2
56045,Weston WY,1.0,851,1969,30.18
72001,Adjuntas Municipio PR,1.0,5406,794,87.19
72003,Aguada Municipio PR,1.0,11492,1834,86.24
72005,Aguadilla Municipio PR,1.0,16599,2643,86.26
72007,Aguas Buenas Municipio PR,0.0,6625,1402,82.53
72009,Aibonito Municipio PR,0.0,6722,1424,82.52
72011,Añasco Municipio PR,0.0,8186,1217,87.06
72013,Arecibo Municipio PR,0.0,25643,4249,85.79
72015,Arroyo Municipio PR,1.0,5246,703,88.18
72017,Barceloneta Municipio PR,1.0,6627,1099,85.78
72019,Barranquitas Municipio PR,0.0,7923,1678,82.52
72021,Bayamón Municipio PR,0.0,50039,16346,75.38
72023,Cabo Rojo Municipio PR,1.0,14010,2312,85.84
72025,Caguas Municipio PR,0.0,38290,9296,80.46
72027,Camuy Municipio PR,1.0,9902,1377,87.79
72029,Canóvanas Municipio PR,0.0,11551,3229,78.15
72031,Carolina Municipio PR,0.0,43597,15604,73.64
72033,Cataño Municipio PR,0.0,4742,3753,55.82
72035,Cayey Municipio PR,0.0,11394,2404,82.58
72037,Ceiba Municipio PR,1.0,3477,587,85.56
72039,Ciales Municipio PR,0.0,5117,742,87.34
72041,Cidra Municipio PR,0.0,10935,2311,82.55
72043,Coamo Municipio PR,0.0,9766,1337,87.96
72045,Comerío Municipio PR,0.0,5169,1092,82.56
72047,Corozal Municipio PR,0.0,8912,1840,82.89
72049,Culebra Municipio PR,1.0,540,91,85.58
72051,Dorado Municipio PR,0.0,9593,3605,72.69
72053,Fajardo Municipio PR,0.0,9854,1659,85.59
72054,Florida Municipio PR,1.0,3418,566,85.79
72055,Guánica Municipio PR,1.0,4035,564,87.74
72057,Guayama Municipio PR,0.0,12133,1633,88.14
72059,Guayanilla Municipio PR,1.0,5194,730,87.68
72061,Guaynabo Municipio PR,0.0,18400,14569,55.81
72063,Gurabo Municipio PR,0.0,10809,3284,76.7
72065,Hatillo Municipio PR,1.0,11600,1612,87.8
72067,Hormigueros Municipio PR,0.0,4997,738,87.13
72069,Humacao Municipio PR,0.0,15611,2636,85.55
72071,Isabela Municipio PR,1.0,12946,1802,87.78
72073,Jayuya Municipio PR,1.0,4413,648,87.2
72075,Juana Díaz Municipio PR,1.0,13130,1796,87.97
72077,Juncos Municipio PR,0.0,9739,2822,77.53
72079,Lajas Municipio PR,1.0,6942,1148,85.81
72081,Lares Municipio PR,1.0,8396,1234,87.19
72083,Las Marías Municipio PR,0.0,2620,387,87.13
72085,Las Piedras Municipio PR,0.0,9249,2683,77.51
72087,Loíza Municipio PR,0.0,6454,1808,78.12
72089,Luquillo Municipio PR,1.0,4851,1356,78.15
72091,Manatí Municipio PR,0.0,11544,1913,85.78
72093,Maricao Municipio PR,1.0,1209,164,88.06
72095,Maunabo Municipio PR,1.0,3516,472,88.16
72097,Mayagüez Municipio PR,0.0,23365,3463,87.09
72099,Moca Municipio PR,1.0,11295,1788,86.33
72101,Morovis Municipio PR,0.0,8061,1640,83.09
72103,Naguabo Municipio PR,0.0,7158,1208,85.56
72105,Naranjito Municipio PR,0.0,7541,1560,82.86
72107,Orocovis Municipio PR,0.0,6399,951,87.06
72109,Patillas Municipio PR,1.0,5297,712,88.15
72111,Peñuelas Municipio PR,0.0,5955,832,87.74
72113,Ponce Municipio PR,0.0,41415,8287,83.33
72115,Quebradillas Municipio PR,1.0,7133,994,87.77
72117,Rincón Municipio PR,1.0,4574,733,86.19
72119,Río Grande Municipio PR,0.0,12845,3582,78.19
72121,Sabana Grande Municipio PR,1.0,6661,930,87.75
72123,Salinas Municipio PR,0.0,8548,1149,88.15
72125,San Germán Municipio PR,0.0,9475,1566,85.82
72127,San Juan Municipio PR,0.0,95157,40708,70.04
72129,San Lorenzo Municipio PR,0.0,9929,2879,77.52
72131,San Sebastián Municipio PR,1.0,11757,1729,87.18
72133,Santa Isabel Municipio PR,1.0,5720,785,87.93
72135,Toa Alta Municipio PR,0.0,17222,3561,82.87
72137,Toa Baja Municipio PR,0.0,20130,7562,72.69
72139,Trujillo Alto Municipio PR,0.0,18024,5479,76.69
72141,Utuado Municipio PR,1.0,8451,1241,87.2
72143,Vega Alta Municipio PR,0.0,9919,2011,83.14
72145,Vega Baja Municipio PR,0.0,15251,3089,83.16
72147,Vieques Municipio PR,1.0,2533,426,85.6
72149,Villalba Municipio PR,1.0,6232,854,87.95
72151,Yabucoa Municipio PR,0.0,9330,1570,85.6
72153,Yauco Municipio PR,1.0,9987,1398,87.72
