zcta,Num Eligible,Num Ineligible,Percentage Eligible
42541,111,77,59.04
42544,1399,796,63.74
42553,1338,745,64.23
42565,181,126,58.96
42566,140,97,59.07
42567,1355,795,63.02
42602,2080,1452,58.89
42603,172,103,62.55
42629,1143,798,58.89
42631,35,19,64.81
42633,4452,2479,64.23
42634,331,184,64.27
42635,1190,663,64.22
42638,32,18,64.0
42642,2963,2065,58.93
42647,906,505,64.21
42649,531,296,64.21
42653,1022,569,64.24
42701,8907,10964,44.82
42712,313,400,43.9
42713,405,325,55.48
42715,87,61,58.78
42716,274,337,44.84
42717,1341,935,58.92
42718,5905,4235,58.23
42721,617,785,44.01
42722,176,141,55.52
42724,862,1061,44.83
42726,862,1122,43.45
42728,3768,2629,58.9
42729,340,272,55.56
42732,324,398,44.88
42733,351,245,58.89
42740,318,391,44.85
42741,72,50,59.02
42742,12,8,60.0
42743,2039,1422,58.91
42746,426,337,55.83
42748,1497,1948,43.45
42749,1123,900,55.51
42753,144,101,58.78
42754,2593,3363,43.54
42757,574,568,50.26
42758,29,20,59.18
42759,10,7,58.82
42762,73,96,43.2
42764,147,132,52.69
42765,1364,1093,55.51
42776,463,579,44.43
42782,186,131,58.68
42784,503,561,47.27
42788,50,62,44.64
43001,380,646,37.04
43002,235,599,28.18
43003,278,765,26.65
43004,3027,9300,24.56
43005,45,59,43.27
43006,115,156,42.44
43007,10,21,32.26
43008,333,565,37.08
43009,320,518,38.19
43010,49,54,47.57
43011,1158,1690,40.66
43013,170,291,36.88
43014,630,825,43.3
43015,4440,17237,20.48
43016,5063,12988,28.05
43017,4733,12839,26.93
43018,53,89,37.32
43019,1538,2014,43.3
43021,1126,4378,20.46
43022,674,882,43.32
43023,2025,3444,37.03
43025,775,1318,37.03
43026,8653,19071,31.21
43027,8,13,38.1
43028,1270,1663,43.3
43029,73,157,31.74
43030,48,81,37.21
43031,1819,3168,36.47
43032,3,12,20.0
43033,50,85,37.04
43035,2545,9894,20.46
43036,31,66,31.96
43037,53,70,43.09
43040,4179,8980,31.76
43044,845,1315,39.12
43045,226,483,31.88
43046,479,722,39.88
43047,4,7,36.36
43050,4832,6329,43.29
43054,2772,8642,24.29
43055,8766,14905,37.03
43056,2457,4161,37.13
43060,409,664,38.12
43061,381,1341,22.13
43062,4502,7650,37.05
43064,2021,4336,31.79
43065,3715,13394,21.71
43066,98,379,20.55
43067,164,351,31.84
43068,10982,13053,45.69
43070,24,39,38.1
43071,343,582,37.08
43072,845,1366,38.22
43074,1187,4571,20.61
43076,1563,1949,44.5
43077,29,62,31.87
43078,3086,4985,38.24
43080,776,1231,38.66
43081,9592,16744,36.42
43082,2501,9725,20.46
43084,129,209,38.17
43085,3531,7286,32.64
43101,63,63,50.0
43102,703,1036,40.43
43103,1435,3075,31.82
43105,1278,1905,40.15
43106,291,338,46.26
43107,495,724,40.61
43109,19,22,46.34
43110,7535,9356,44.61
43111,35,35,50.0
43112,764,1139,40.15
43113,2826,6050,31.84
43115,239,257,48.19
43116,318,682,31.8
43117,4,8,33.33
43119,4728,7922,37.38
43123,11046,16199,40.54
43125,2738,3279,45.5
43126,51,82,38.35
43127,56,56,50.0
43128,414,482,46.21
43130,9370,13969,40.15
43135,789,881,47.25
43136,298,444,40.16
43137,420,649,39.29
43138,3653,3646,50.05
43140,2830,6021,31.97
43142,17,19,47.22
43143,739,1461,33.59
43144,75,75,50.0
43145,275,450,37.93
43146,1559,3178,32.91
43147,6863,10203,40.21
43148,375,543,40.85
43149,462,462,50.0
43150,382,492,43.71
43151,31,66,31.96
43152,192,191,50.13
43153,108,212,33.75
43154,432,697,38.26
43155,423,546,43.65
43156,23,50,31.51
43157,91,136,40.09
43158,35,35,50.0
43160,4054,4705,46.28
43162,812,1741,31.81
43164,265,552,32.44
43201,6181,10177,37.79
43202,3037,5733,34.63
43203,1814,1783,50.43
43204,7976,7822,50.49
43205,2318,2752,45.72
43206,3894,5343,42.16
43207,8931,10840,45.17
43209,5735,5832,49.58
43210,2287,3892,37.01
43211,4816,4734,50.43
43212,3835,6712,36.36
43213,7095,7524,48.53
43214,3765,7612,33.09
43215,3385,5646,37.48
43217,464,553,45.62
43219,6169,6389,49.12
43220,3780,8033,32.0
43221,4555,9970,31.36
43222,779,761,50.58
43223,5272,5154,50.57
43224,9054,8900,50.43
43227,5210,5225,49.93
43228,9576,14212,40.26
43229,8786,13373,39.65
43230,6459,17493,26.97
43231,3639,5345,40.51
43232,8787,10047,46.65
43235,5679,13246,30.01
43240,591,2297,20.46
43302,8838,11574,43.3
43310,486,801,37.76
43311,3076,4976,38.2
43314,506,661,43.36
43315,1158,1517,43.29
43316,1120,1353,45.29
43317,29,38,43.28
43318,554,897,38.18
43319,163,264,38.17
43320,234,307,43.25
43321,40,52,43.48
43322,51,66,43.59
43323,115,140,45.1
43324,423,685,38.18
43325,24,31,43.64
43326,1980,3453,36.44
43330,23,27,46.0
43331,680,1101,38.18
43332,347,466,42.68
43333,127,205,38.25
43334,1083,1455,42.67
43336,14,23,37.84
43337,165,214,43.54
43338,1701,2228,43.29
43340,252,451,35.85
43341,149,195,43.31
43342,523,705,42.59
43343,189,307,38.1
43344,665,1432,31.71
43345,130,223,36.83
43346,8,14,36.36
43347,229,371,38.17
43348,288,466,38.2
43350,21,28,42.86
43351,1919,2310,45.38
43356,180,254,41.47
43357,744,1203,38.21
43358,353,646,35.34
43359,137,165,45.36
43360,244,395,38.18
43402,4675,8061,36.71
43403,806,1389,36.72
43406,260,446,36.83
43407,102,165,38.2
43408,41,67,37.96
43410,1652,2645,38.45
43412,650,1047,38.3
43413,212,366,36.68
43414,12,20,37.5
43416,447,720,38.3
43420,4726,7617,38.29
43430,742,1201,38.19
43431,725,1169,38.28
43432,219,352,38.35
43433,16,25,39.02
43434,14,22,38.89
43435,238,384,38.26
43436,2,3,40.0
43437,67,115,36.81
43438,44,60,42.31
43439,10,16,38.46
43440,752,1212,38.29
43442,163,263,38.26
43443,275,474,36.72
43445,191,308,38.28
43446,20,32,38.46
43447,503,857,36.99
43449,1298,2092,38.29
43450,513,884,36.72
43451,167,288,36.7
43452,2166,3491,38.29
43456,108,175,38.16
43457,221,370,37.39
43458,51,83,38.06
43460,926,1596,36.72
43462,163,281,36.71
43463,37,64,36.63
43464,219,339,39.25
43465,831,1433,36.7
43466,318,549,36.68
43467,20,34,37.04
43468,91,146,38.4
43469,486,784,38.27
43501,117,228,33.91
43502,1070,1796,37.33
43504,135,310,30.34
43505,14,27,34.15
43506,2082,4049,33.96
43510,24,40,37.5
43511,128,219,36.89
43512,3912,7606,33.96
43515,1240,2078,37.37
43516,420,707,37.27
43517,485,943,33.96
43518,356,693,33.94
43519,21,40,34.43
43520,11,22,33.33
43521,407,683,37.34
43522,442,869,33.71
43523,21,35,37.5
43524,188,314,37.45
43525,177,305,36.72
43526,832,1618,33.96
43527,325,548,37.23
43528,2020,4675,30.17
43529,33,58,36.26
43530,2,4,33.33
43531,21,40,34.43
43532,572,961,37.31
43533,229,384,37.36
43534,253,424,37.37
43535,110,184,37.41
43536,53,103,33.97
43537,3705,8011,31.62
43540,221,370,37.39
43541,20,34,37.04
43542,534,1240,30.1
43543,1023,1989,33.96
43545,2117,3547,37.38
43547,45,105,30.0
43548,108,182,37.24
43549,188,366,33.94
43551,6425,11076,36.71
43553,49,83,37.12
43554,336,652,34.01
43555,51,85,37.5
43556,244,474,33.98
43557,440,852,34.06
43558,1843,3437,34.91
43560,4114,9555,30.1
43565,51,88,36.69
43566,1008,2340,30.11
43567,2009,3365,37.38
43569,391,674,36.71
43570,439,851,34.03
43571,933,2166,30.11
43604,2531,1518,62.51
43605,6795,4139,62.15
43606,5775,5658,50.51
43607,5035,4179,54.65
43608,3544,2125,62.52
43609,5247,3886,57.45
43610,1137,682,62.51
43611,5063,3035,62.52
43612,7842,5294,59.7
43613,7613,6947,52.29
43614,7080,6461,52.29
43615,7838,9346,45.61
43616,3301,5319,38.29
43617,921,2139,30.1
43619,1108,1911,36.7
43620,1373,823,62.52
43623,3812,4939,43.56
43701,10856,10712,50.33
43711,16,20,44.44
43713,1276,1572,44.8
43716,318,391,44.85
43717,28,35,44.44
43718,537,662,44.79
43719,409,504,44.8
43720,255,252,50.3
43721,20,34,37.04
43722,56,69,44.8
43723,825,1016,44.81
43724,1567,1928,44.84
43725,3444,4243,44.8
43727,298,294,50.34
43728,210,208,50.24
43730,447,441,50.34
43731,1019,1005,50.35
43732,291,356,44.98
43733,9,12,42.86
43734,237,234,50.32
43735,74,73,50.34
43736,2,3,40.0
43738,13,13,50.0
43739,424,498,45.99
43740,36,50,41.86
43746,242,247,49.49
43747,217,268,44.74
43748,532,525,50.33
43749,404,504,44.49
43750,26,32,44.83
43754,234,288,44.83
43755,306,377,44.8
43756,963,950,50.34
43758,588,580,50.34
43759,42,52,44.68
43760,377,384,49.54
43761,11,10,52.38
43762,1030,1058,49.33
43764,1604,1582,50.35
43766,293,290,50.26
43767,279,276,50.27
43768,40,49,44.94
43771,351,346,50.36
43772,320,394,44.82
43773,523,645,44.78
43777,896,884,50.34
43778,252,311,44.76
43779,157,193,44.86
43780,395,486,44.84
43782,144,142,50.35
43783,931,918,50.35
43786,9,12,42.86
43787,551,544,50.32
43788,145,178,44.89
43791,27,26,50.94
43793,853,1051,44.8
43802,261,257,50.39
43804,662,927,41.66
43805,11,15,42.31
43811,123,168,42.27
43812,3017,4132,42.2
43821,870,901,49.12
43822,828,973,45.97
43824,646,889,42.08
43830,1249,1312,48.77
43832,1226,1769,40.93
43836,17,24,41.46
43837,302,436,40.92
43840,214,313,40.61
43842,66,66,50.0
43843,236,315,42.83
43844,610,835,42.21
43845,776,1062,42.22
43901,387,451,46.18
43902,35,43,44.87
43903,350,426,45.1
43905,84,104,44.68
43906,1402,1727,44.81
43907,908,1317,40.81
43908,252,278,47.55
43909,14,17,45.16
43910,646,717,47.4
43912,1070,1318,44.81
43913,254,279,47.65
43914,12,14,46.15
43915,243,299,44.83
43917,503,560,47.32
43920,4172,4575,47.7
43925,23,25,47.92
43926,48,53,47.52
43928,42,52,44.68
43930,132,145,47.65
43931,30,37,44.78
43932,187,205,47.7
43933,348,429,44.79
43934,40,49,44.94
43935,1407,1733,44.81
43938,1001,1098,47.69
43939,84,92,47.73
43940,56,69,44.8
43942,400,492,44.84
43943,662,730,47.56
43944,447,491,47.65
43945,562,639,46.79
43946,325,400,44.83
43947,883,1088,44.8
43948,100,109,47.85
43950,2860,3526,44.79
43951,30,37,44.78
43952,3464,3799,47.69
43953,2240,2457,47.69
43961,45,49,47.87
43962,13,14,48.15
43963,241,265,47.63
43964,1751,1920,47.7
43967,7,9,43.75
43968,1262,1384,47.69
43971,194,223,46.52
43972,16,20,44.44
43973,333,454,42.31
43974,16,24,40.0
43976,259,379,40.6
43977,384,478,44.55
43981,29,42,40.85
43983,76,97,43.93
43985,47,58,44.76
43986,290,424,40.62
43988,397,573,40.93
44001,2150,5684,27.44
44003,678,1007,40.24
44004,5015,7445,40.25
44010,263,390,40.28
44011,2486,6824,26.7
44012,2522,6923,26.7
44017,3078,5882,34.35
44021,1005,1493,40.23
44022,2055,4924,29.45
44023,3019,4483,40.24
44024,3764,5600,40.2
44026,1723,2559,40.24
44028,894,2452,26.72
44030,2512,3729,40.25
44032,238,354,40.2
44035,13425,13220,50.38
44039,3565,9785,26.7
44040,307,948,24.46
44041,2203,3278,40.19
44044,1492,4095,26.7
44045,61,108,36.09
44046,345,513,40.21
44047,1448,2151,40.23
44048,345,513,40.21
44049,20,54,27.03
44050,672,1845,26.7
44052,6625,6096,52.08
44053,4665,4335,51.83
44054,1250,3429,26.72
44055,4379,4030,52.08
44056,1011,3708,21.42
44057,2861,5068,36.08
44060,8778,16098,35.29
44062,2393,3584,40.04
44064,257,381,40.28
44065,642,953,40.25
44067,1663,6103,21.41
44068,37,54,40.66
44070,3484,9851,26.13
44072,724,1075,40.24
44074,1196,3281,26.71
44076,842,1258,40.1
44077,8329,16037,34.18
44080,24,36,40.0
44081,1019,1811,36.01
44082,238,354,40.2
44084,587,871,40.26
44085,510,758,40.22
44086,347,526,39.75
44087,1882,6905,21.42
44089,3081,3595,46.15
44090,1110,3046,26.71
44092,2187,5365,28.96
44093,229,340,40.25
44094,4908,12018,29.0
44095,4250,10427,28.96
44099,400,594,40.24
44101,193,102,65.42
44102,10747,9564,52.91
44103,4657,1870,71.35
44104,6495,2642,71.08
44105,10431,5124,67.06
44106,7949,3896,67.11
44107,8467,16140,34.41
44108,6455,2485,72.2
44109,12152,6438,65.37
44110,5708,2172,72.44
44111,9799,9393,51.06
44112,4816,3444,58.31
44113,6269,3368,65.05
44114,2366,1253,65.38
44115,2791,1478,65.38
44116,3611,6900,34.35
44117,2556,2092,54.99
44118,9600,8112,54.2
44119,3507,1885,65.04
44120,8273,6754,55.05
44121,8114,6393,55.93
44122,4513,10577,29.91
44123,4269,3500,54.95
44124,4125,12628,24.62
44125,6822,5777,54.15
44126,2851,5448,34.35
44127,1299,687,65.41
44128,7926,4373,64.44
44129,5392,7188,42.86
44130,9173,13743,40.03
44131,3298,5409,37.88
44132,3516,2883,54.95
44133,3227,9229,25.91
44134,7320,9662,43.1
44135,6371,6107,51.06
44136,2661,7616,25.89
44137,5451,4631,54.07
44138,2480,7011,26.13
44139,2690,7791,25.67
44140,1736,4908,26.13
44141,1446,4164,25.78
44142,3076,5878,34.35
44143,2921,7620,27.71
44144,5233,4480,53.88
44145,3675,10391,26.13
44146,6830,5804,54.06
44147,2042,5845,25.89
44149,2126,6083,25.9
44201,1057,1546,40.61
44202,3203,5436,37.08
44203,5790,10599,35.33
44212,5062,13048,27.95
44214,319,498,39.05
44215,252,651,27.91
44216,1392,2517,35.61
44217,620,956,39.34
44221,5080,7651,39.9
44223,3179,4735,40.17
44224,6641,10003,39.9
44230,1212,1843,39.67
44231,1331,1950,40.57
44232,5,9,35.71
44233,888,2290,27.94
44234,595,873,40.53
44235,218,556,28.17
44236,2194,7984,21.56
44240,6074,8892,40.59
44241,2794,4090,40.59
44243,896,1312,40.58
44250,214,392,35.31
44251,103,265,27.99
44253,377,978,27.82
44254,529,1364,27.95
44255,1196,1751,40.58
44256,7171,18487,27.95
44260,2056,3149,39.5
44262,862,1299,39.89
44264,434,948,31.4
44266,5160,7553,40.59
44270,1249,1932,39.26
44272,848,1241,40.59
44273,766,1963,28.07
44274,30,78,27.78
44275,360,930,27.91
44276,308,457,40.26
44278,3196,4812,39.91
44280,591,1524,27.94
44281,3687,9480,28.0
44285,26,37,41.27
44286,520,1909,21.41
44287,1158,1714,40.32
44288,545,798,40.58
44301,3860,2573,60.0
44302,1252,835,59.99
44303,1889,1259,60.01
44304,1123,748,60.02
44305,5702,3800,60.01
44306,5611,3814,59.53
44307,1868,1245,60.01
44308,279,186,60.0
44310,6693,4493,59.83
44311,1878,1252,60.0
44312,6259,6866,47.69
44313,6838,4646,59.54
44314,4750,3166,60.01
44319,3711,5474,40.4
44320,4880,3597,57.57
44321,1805,4603,28.17
44325,336,224,60.0
44333,1698,5879,22.41
44401,425,659,39.21
44402,473,733,39.22
44403,592,918,39.21
44404,208,323,39.17
44405,1826,1564,53.86
44406,5095,4670,52.18
44408,1951,2316,45.72
44410,2709,4187,39.28
44411,366,536,40.58
44412,393,580,40.39
44413,1384,1518,47.69
44415,84,92,47.73
44417,248,384,39.24
44418,196,304,39.2
44420,3435,3135,52.28
44423,431,473,47.68
44424,21,32,39.62
44425,2379,3509,40.4
44427,286,341,45.61
44428,500,774,39.25
44429,391,606,39.22
44430,1038,1008,50.73
44431,892,978,47.7
44432,2366,2595,47.69
44436,788,675,53.86
44437,933,844,52.5
44438,765,1186,39.21
44439,92,142,39.32
44440,1064,961,52.54
44441,299,328,47.69
44442,658,1021,39.19
44443,281,431,39.47
44444,1611,2485,39.33
44445,608,667,47.69
44446,4621,4193,52.43
44449,196,296,39.84
44450,294,456,39.2
44451,515,798,39.22
44452,500,775,39.22
44454,153,230,39.95
44455,299,328,47.69
44460,4745,5536,46.15
44470,592,918,39.21
44471,2430,2082,53.86
44473,598,927,39.21
44481,1786,2472,41.94
44483,5306,5395,49.58
44484,5111,4636,52.44
44485,3479,3156,52.43
44490,128,165,43.69
44491,631,971,39.39
44493,42,46,47.73
44502,2163,1853,53.86
44503,447,383,53.86
44504,1064,913,53.82
44505,3948,3458,53.31
44506,490,420,53.85
44507,1068,915,53.86
44509,2544,2179,53.86
44510,473,405,53.87
44511,4361,3736,53.86
44512,7746,6636,53.86
44514,5064,4640,52.18
44515,6397,5481,53.86
44555,48,41,53.93
44601,5737,7761,42.5
44606,1252,1855,40.3
44607,11,14,44.0
44608,427,677,38.68
44609,625,844,42.55
44610,62,86,41.89
44611,342,471,42.07
44612,912,1340,40.5
44613,322,519,38.29
44614,2073,3348,38.24
44615,1793,2434,42.42
44618,1094,1630,40.16
44619,41,62,39.81
44620,243,329,42.48
44621,775,1132,40.64
44622,3179,4650,40.61
44624,952,1351,41.34
44625,250,283,46.9
44626,482,775,38.35
44627,1204,1722,41.15
44628,182,247,42.42
44629,357,522,40.61
44630,4,6,40.0
44632,1699,2315,42.33
44633,414,567,42.2
44634,373,430,46.45
44637,394,540,42.18
44638,249,343,42.06
44639,21,29,42.0
44640,25,34,42.37
44641,3663,4657,44.03
44643,541,776,41.08
44644,742,1008,42.4
44645,407,606,40.18
44646,7707,12423,38.29
44647,2951,4757,38.28
44651,131,178,42.39
44652,118,120,49.58
44653,107,156,40.68
44654,3331,4563,42.2
44656,441,643,40.68
44657,1726,2248,43.43
44659,25,37,40.32
44660,22,30,42.31
44661,41,56,42.27
44662,1532,2457,38.41
44663,4302,6292,40.61
44665,10,11,47.62
44666,467,745,38.53
44667,2091,3098,40.3
44669,247,335,42.44
44670,25,34,42.37
44671,58,85,40.56
44672,738,1144,39.21
44675,319,439,42.08
44676,736,1072,40.71
44677,427,633,40.28
44678,47,69,40.52
44680,715,1046,40.6
44681,1334,1906,41.17
44682,176,257,40.65
44683,1398,2044,40.62
44685,4563,7265,38.58
44687,73,100,42.2
44688,502,682,42.4
44689,95,142,40.08
44690,24,32,42.86
44691,6806,10085,40.29
44693,13,19,40.62
44695,205,292,41.25
44697,43,64,40.19
44699,152,222,40.64
44702,235,240,49.47
44703,1730,1764,49.51
44704,783,826,48.66
44705,3839,3914,49.52
44706,3083,4145,42.65
44707,1763,2141,45.16
44708,5100,5857,46.55
44709,3998,4076,49.52
44710,1853,2159,46.19
44714,1927,1965,49.51
44718,2142,3183,40.23
44720,7835,9492,45.22
44721,2829,2970,48.78
44730,1015,1362,42.7
44802,161,229,41.28
44804,168,293,36.44
44805,5057,6916,42.24
44807,425,518,45.07
44809,54,65,45.38
44811,2148,3141,40.61
44813,1400,1772,44.14
44814,477,653,42.21
44815,128,155,45.23
44817,204,351,36.76
44818,455,548,45.36
44820,3238,3898,45.38
44822,590,753,43.93
44824,673,923,42.17
44825,29,35,45.31
44826,282,385,42.28
44827,1310,1583,45.28
44828,36,43,45.57
44830,3250,4377,42.61
44833,3099,3781,45.04
44836,452,610,42.56
44837,749,1009,42.61
44838,41,56,42.27
44839,2163,2957,42.25
44840,507,696,42.14
44841,148,193,43.4
44842,911,1247,42.22
44843,432,545,44.22
44844,135,163,45.3
44846,577,789,42.24
44847,605,828,42.22
44849,409,493,45.34
44850,26,35,42.62
44851,872,1277,40.58
44853,275,331,45.38
44854,318,382,45.43
44855,224,306,42.26
44856,18,22,45.0
44857,4098,5603,42.24
44859,283,400,41.43
44861,20,24,45.45
44864,524,704,42.67
44865,553,725,43.27
44866,384,525,42.24
44867,432,520,45.38
44870,7013,9588,42.24
44874,45,62,42.06
44875,2440,3073,44.26
44878,562,713,44.08
44880,457,657,41.02
44881,23,27,46.0
44882,495,596,45.37
44883,5430,6536,45.38
44887,182,220,45.27
44889,1108,1614,40.71
44890,1867,2553,42.24
44902,857,1080,44.24
44903,4487,5661,44.22
44904,2506,3168,44.17
44905,2952,3720,44.24
44906,2906,3662,44.24
44907,2635,3320,44.25
45001,95,231,29.14
45002,1592,3860,29.2
45003,134,191,41.23
45005,2779,8582,24.46
45011,10585,17260,38.01
45013,10066,10912,47.98
45014,8629,9612,47.31
45015,2264,2531,47.22
45030,2185,5299,29.2
45032,48,127,27.43
45033,34,82,29.31
45034,107,318,25.18
45036,4070,11268,26.54
45039,2737,7559,26.58
45040,5031,15549,24.45
45041,18,44,29.03
45042,4961,5118,49.22
45044,7528,12885,36.88
45050,842,3431,19.71
45051,41,99,29.29
45052,395,957,29.22
45053,629,631,49.92
45054,258,687,27.3
45055,14,14,50.0
45056,5381,5405,49.89
45062,144,145,49.83
45064,530,674,44.02
45065,697,1851,27.35
45066,2706,7226,27.25
45067,2795,2807,49.89
45068,1246,3272,27.58
45069,3716,15133,19.71
45070,24,38,38.71
45101,374,425,46.81
45102,3735,6566,36.26
45103,5627,8408,40.09
45105,3,2,60.0
45106,2080,2373,46.71
45107,1660,2167,43.38
45111,33,111,22.92
45112,12,14,46.15
45113,620,931,39.97
45115,38,43,46.91
45118,653,745,46.71
45119,4,5,44.44
45120,551,628,46.73
45121,1566,1786,46.72
45122,1845,2199,45.62
45123,1627,1850,46.79
45130,628,717,46.69
45131,38,43,46.91
45132,42,49,46.15
45133,4338,5020,46.36
45135,873,1014,46.26
45140,6956,15122,31.51
45142,799,927,46.29
45144,824,670,55.15
45146,255,297,46.2
45147,16,31,34.04
45148,280,325,46.28
45150,4914,9208,34.8
45152,1411,3749,27.34
45153,321,366,46.72
45154,1660,1895,46.69
45155,71,83,46.1
45156,12,14,46.15
45157,1527,2374,39.14
45158,136,155,46.74
45159,645,749,46.27
45160,110,125,46.81
45162,357,675,34.59
45164,42,49,46.15
45166,15,17,46.88
45167,604,689,46.71
45168,235,268,46.72
45169,853,1002,45.98
45171,1093,1252,46.61
45172,21,24,46.67
45174,200,676,22.83
45176,1596,1820,46.72
45177,4093,4757,46.25
45202,4247,3485,54.93
45203,595,487,54.99
45204,1624,1106,59.49
45205,5652,3620,60.96
45206,2690,2201,55.0
45207,1769,1706,50.91
45208,3259,6049,35.01
45209,1821,3436,34.64
45211,8952,8143,52.37
45212,3730,7018,34.7
45213,2007,3800,34.56
45214,2373,1767,57.32
45215,4639,8362,35.68
45216,2342,2041,53.43
45217,1558,1274,55.01
45218,621,1026,37.7
45219,5201,4255,55.0
45220,3896,3187,55.0
45223,3817,2446,60.95
45224,5109,4164,55.1
45225,2260,1520,59.79
45226,1036,1731,37.44
45227,2598,5696,31.32
45229,3160,2585,55.0
45230,3637,8462,30.06
45231,6435,10860,37.21
45232,1791,1465,55.01
45233,2298,3702,38.3
45236,3323,6685,33.2
45237,3933,5975,39.7
45238,8861,10488,45.8
45239,5162,7017,42.38
45240,4051,7520,35.01
45241,2861,6763,29.73
45242,2533,6539,27.92
45243,1347,4554,22.83
45244,3255,8160,28.52
45245,2927,5583,34.39
45246,2075,4203,33.05
45247,3073,5940,34.1
45248,3233,6345,33.75
45249,1410,3961,26.25
45251,3294,5698,36.63
45252,468,1135,29.2
45255,2417,6311,27.69
45301,19,35,35.19
45302,665,1068,38.37
45303,341,548,38.36
45304,1159,1862,38.36
45305,1611,3021,34.78
45306,338,544,38.32
45307,38,71,34.86
45308,668,1139,36.97
45309,2047,3107,39.72
45310,39,71,35.45
45311,882,1416,38.38
45312,199,374,34.73
45314,883,1650,34.86
45315,864,1195,41.96
45316,20,31,39.22
45317,149,260,36.43
45318,760,1432,34.67
45319,57,63,47.5
45320,2391,3841,38.37
45321,132,213,38.26
45322,4042,4994,44.73
45323,1022,1127,47.56
45324,5785,10578,35.35
45325,435,659,39.76
45326,164,310,34.6
45327,1595,2407,39.86
45328,72,115,38.5
45330,128,206,38.32
45331,3419,5491,38.37
45332,98,157,38.43
45333,213,342,38.38
45334,314,505,38.34
45335,1001,1849,35.12
45336,15,24,38.46
45337,217,399,35.23
45338,762,1225,38.35
45339,163,307,34.68
45340,130,209,38.35
45341,745,822,47.54
45342,6329,9742,39.38
45344,3281,3828,46.15
45345,1013,1536,39.74
45346,321,516,38.35
45347,656,1054,38.36
45348,150,241,38.36
45349,62,69,47.33
45350,13,21,38.24
