county,Num Eligible,Num Ineligible,American Indian and Alaska Native Eligible,Asian Eligible,Black or African American Eligible,Native Hawaiian Eligible,White Eligible,Hispanic or Latino Eligible,Veteran Eligible,Elderly Eligible,DIS Eligible,English less than very well Eligible,Percentage Eligible
39011,7124,11527,416,19,367,0,7013,212,649,2925,3021,70,38.2
39013,11727,14451,384,141,752,0,11143,266,1456,5700,4910,96,44.8
39015,7664,8742,291,96,236,48,7633,94,510,3978,3763,179,46.71
39017,58208,87850,2705,2576,8749,0,50893,5798,5375,21779,23021,4694,39.85
39019,4541,6163,124,38,442,0,4364,161,778,2211,1917,105,42.42
39021,5942,9613,347,16,306,0,5849,177,541,2439,2520,59,38.2
39023,27109,29904,829,533,5296,0,23927,1556,2911,11606,10087,373,47.55
39025,32317,52223,700,637,1096,78,32043,560,2992,15910,13810,645,38.23
39027,7699,8951,252,39,535,17,7369,117,879,3555,3281,38,46.24
39029,19635,21534,370,268,1095,0,18963,291,2377,8956,9077,76,47.69
39031,5918,8109,210,16,232,0,5766,226,694,2758,2642,182,42.19
39033,7954,9575,325,87,478,0,7789,401,874,3702,3084,142,45.38
39035,255794,301328,5723,8766,122206,192,132344,24016,19810,114997,104778,23296,45.91
39037,7981,12820,437,67,529,3,7931,430,794,3547,2696,56,38.37
39039,5313,10329,188,35,186,3,5147,400,507,2167,2203,206,33.97
39041,16501,64139,520,1564,1613,0,14695,1284,2241,7287,6829,1389,20.46
39043,13128,17945,336,115,1575,0,11959,1300,1498,6000,6025,408,42.25
39045,24019,35809,1700,1032,2937,0,20263,1197,3367,8986,9622,2395,40.15
39047,5304,6166,174,27,369,11,5077,81,605,2449,2260,26,46.24
39049,214197,335488,5993,15490,89718,453,129229,21380,17602,73553,73234,29968,38.97
39051,6478,10852,244,64,350,2,6117,773,779,2428,2618,253,37.38
39053,6319,4773,248,83,299,0,6234,149,744,2675,3150,37,56.97
39055,15110,22427,396,122,1289,0,14349,1151,2331,7492,6098,1081,40.25
39057,23602,44242,882,700,2664,52,21422,1091,3069,9686,6693,643,34.79
39059,6778,8352,222,81,435,0,6440,154,841,3295,2838,55,44.8
39061,142894,210765,4713,5128,64634,244,81441,6933,13284,51845,53752,6233,40.4
39063,11128,19405,656,121,836,0,10567,1146,1488,4493,4552,272,36.45
39065,4558,7949,269,50,342,0,4328,469,609,1840,1864,112,36.44
39067,2435,3561,8,14,48,0,2435,19,328,1195,1235,17,40.61
39069,4195,7028,158,41,226,1,3961,500,504,1572,1695,164,37.38
39071,7936,9226,260,41,552,17,7596,121,906,3664,3382,39,46.24
39073,5555,5545,231,28,403,0,5465,82,633,2294,2590,17,50.05
39075,7148,9795,253,20,280,0,6964,272,838,3331,3191,220,42.19
39077,10165,13895,261,89,1220,0,9260,1007,1160,4645,4665,316,42.25
39079,7062,5334,277,93,334,0,6967,167,832,2990,3520,42,56.97
39081,12574,13791,237,172,701,0,12145,187,1522,5736,5813,48,47.69
39083,10246,13419,561,143,498,0,10125,310,1440,5468,4794,269,43.3
39085,32420,66996,545,1291,3446,0,29486,2311,3862,18427,12936,2917,32.61
39087,12594,9513,494,166,596,0,12425,297,1484,5331,6277,74,56.97
39089,24991,42506,1373,983,1912,0,23109,608,3587,10707,10612,506,37.03
39091,7082,11458,414,19,365,0,6971,211,645,2908,3003,70,38.2
39093,48152,77100,1456,2174,7513,0,40305,8336,7020,21098,18240,2551,38.44
39095,88502,97136,4852,2916,31050,115,59346,8957,7755,34895,35025,2997,47.67
39097,5116,10974,210,139,302,0,4946,128,594,2154,2082,115,31.8
39099,50249,47570,1665,762,15192,117,37707,5537,5079,23343,19957,3044,51.37
39101,10678,13984,584,149,519,0,10552,324,1501,5698,4996,280,43.3
39103,20208,52064,434,467,1361,0,18950,1012,2216,8652,7648,263,27.96
39105,4321,4199,235,99,227,0,4211,68,702,1853,1783,42,50.72
39107,5902,11473,208,39,207,4,5717,444,563,2408,2447,229,33.97
39109,15219,28676,248,151,898,0,14426,859,1872,7432,5819,704,34.67
39111,2361,2910,77,28,151,0,2244,53,293,1148,989,19,44.79
39113,100129,126406,2693,3793,35919,102,67069,3981,12358,42654,36804,5162,44.2
39115,2708,2672,77,27,326,0,2668,49,270,1164,1170,41,50.33
39117,5710,7478,312,80,278,0,5643,173,803,3047,2672,150,43.3
39119,16946,16722,482,167,2037,0,16698,307,1687,7283,7323,259,50.33
39121,2490,3068,81,30,160,0,2366,56,309,1210,1042,20,44.8
39123,6509,10486,66,120,792,0,5917,541,746,3174,2805,121,38.3
39125,2609,5073,92,17,91,2,2528,196,249,1065,1082,101,33.96
39127,6945,6853,197,68,835,0,6843,126,691,2985,3001,106,50.33
39129,6834,14659,280,185,403,0,6607,171,794,2877,2781,153,31.8
39131,5738,4629,205,43,284,3,5630,146,627,2585,2926,22,55.35
39133,25611,37487,1457,873,2634,0,23950,1600,2581,11490,10800,98,40.59
39135,6305,10128,345,53,418,2,6266,340,627,2802,2130,44,38.37
39137,5223,8751,197,51,282,1,4932,623,628,1958,2111,204,37.38
39139,21918,27618,929,184,2358,28,20811,1009,2346,9808,8610,356,44.25
39141,15269,15240,635,76,1107,0,15020,225,1740,6306,7118,48,50.05
39143,9498,15303,97,175,1155,0,8635,790,1088,4632,4093,176,38.3
39145,15676,12645,561,118,775,9,15381,398,1712,7063,7993,61,55.35
39147,10422,12546,426,114,627,0,10206,526,1145,4851,4041,186,45.38
39149,7419,11917,406,62,492,2,7372,400,738,3297,2506,52,38.37
39151,68667,89036,2433,1350,10960,0,63437,2823,8597,28373,25692,998,43.54
39153,97920,131152,6222,4544,26674,0,73354,3113,8817,42448,34976,4938,42.75
39155,40263,45653,954,767,6119,0,35674,1787,5041,17876,18765,821,46.86
39157,15679,22932,54,90,311,0,15679,126,2109,7698,7954,110,40.61
39159,7329,15721,300,199,433,0,7086,183,851,3085,2983,165,31.8
39161,4014,7804,142,26,141,2,3888,302,383,1638,1665,156,33.97
39163,2535,2530,105,13,184,0,2493,37,289,1047,1182,8,50.05
39165,23215,66352,1420,1094,2084,0,20557,1359,1823,8532,9461,1545,25.92
39167,11629,11299,632,265,610,0,11333,183,1889,4985,4799,112,50.72
39169,17788,26369,693,729,462,0,16850,365,2226,8531,6693,1831,40.28
39171,5150,10012,182,34,180,3,4988,388,491,2101,2136,200,33.97
39173,19638,33877,540,379,987,0,18634,1746,2209,8300,7630,475,36.7
39175,4144,4988,169,45,249,0,4058,209,455,1929,1607,74,45.38
40001,4634,2887,2626,80,183,0,3369,296,645,2017,2293,195,61.61
40003,1060,1009,188,18,34,8,894,293,117,429,458,192,51.23
40005,2907,2623,967,14,149,13,2641,277,448,1240,1412,114,52.57
40007,939,894,167,16,30,7,792,259,104,380,406,170,51.23
40009,4647,3908,513,210,481,0,3984,1123,859,1838,1991,125,54.32
40011,1626,1548,289,27,52,13,1371,449,179,658,703,295,51.23
40013,9474,8546,3151,47,487,43,8606,904,1460,4040,4602,371,52.57
40015,5587,4699,617,253,578,0,4791,1351,1033,2211,2395,150,54.32
40017,20241,37505,2711,1429,1223,168,16984,3887,3988,8840,9227,1673,35.05
40019,9250,9053,2231,167,810,20,8484,1408,1040,3613,4281,373,50.54
40021,11187,6970,6340,194,442,0,8134,714,1557,4869,5537,470,61.61
40023,3191,2282,982,37,304,0,2714,233,484,1333,1534,97,58.3
40025,426,406,76,7,14,3,360,118,47,173,184,77,51.2
40027,48690,67428,7558,3320,4225,168,40922,7817,8750,16962,17321,4441,41.93
40029,1083,977,360,5,56,5,984,103,167,462,526,42,52.57
40031,23495,21895,4334,531,7068,297,17260,4784,4655,8155,11644,930,51.76
40033,1071,998,198,24,322,14,787,218,212,372,531,42,51.76
40035,2898,2594,1147,91,99,17,2520,190,357,1271,1411,93,52.77
40037,13868,13843,4133,398,1567,13,11297,1197,1536,5878,6415,531,50.05
40039,5914,4974,653,268,612,0,5071,1430,1093,2340,2535,159,54.32
40041,8300,7429,3286,262,284,50,7217,544,1023,3639,4042,266,52.77
40043,834,795,148,14,27,6,704,230,92,338,361,151,51.2
40045,697,664,124,12,22,5,588,192,77,282,301,127,51.21
40047,10077,13551,1624,30,828,3,8775,1379,1325,4509,4958,399,42.65
40049,3843,5897,871,10,263,4,3572,470,393,1531,1862,66,39.46
40051,8206,12593,1860,21,563,8,7628,1004,839,3270,3977,140,39.45
40053,669,900,108,2,55,0,582,92,88,299,329,26,42.64
40055,1140,958,126,52,118,0,977,275,211,451,488,31,54.34
40057,517,435,57,23,53,0,443,125,96,205,222,14,54.31
40059,609,580,108,10,19,5,514,168,67,247,263,111,51.22
40061,2596,1856,799,30,248,0,2208,190,394,1085,1248,79,58.31
40063,2849,2268,836,55,303,0,2365,211,367,1134,1334,122,55.68
40065,5141,4324,567,233,532,0,4408,1243,950,2034,2203,138,54.32
40067,1029,1007,248,19,90,2,944,157,116,402,476,42,50.54
40069,2114,1907,703,10,109,10,1920,202,326,901,1027,83,52.57
40071,7007,9423,1129,21,576,2,6102,959,921,3136,3447,277,42.65
40073,2825,2690,502,47,90,22,2383,780,312,1144,1221,513,51.22
40075,1765,1484,195,80,183,0,1513,427,326,698,756,47,54.32
40077,2122,1517,653,24,202,0,1805,155,322,887,1020,64,58.31
40079,10807,7729,3326,125,1031,0,9193,790,1640,4516,5197,328,58.3
40081,5253,7017,960,145,508,18,4656,373,805,2570,2374,104,42.81
40083,9077,9355,2052,283,940,12,7687,688,1203,3653,3897,473,49.25
40085,1956,1914,472,35,171,4,1794,298,220,764,905,79,50.54
40087,6240,9576,1415,16,428,6,5800,764,638,2487,3024,106,39.45
40089,6920,4949,2130,80,660,0,5887,506,1050,2892,3328,210,58.3
40091,4037,3213,1184,77,430,0,3351,299,519,1606,1890,173,55.68
40093,1447,1378,257,24,46,11,1221,400,160,586,626,263,51.22
40095,3149,2841,1047,16,162,14,2861,301,485,1343,1530,123,52.57
40097,8022,7180,3176,253,275,48,6976,526,989,3517,3907,257,52.77
40099,2679,2621,646,48,234,6,2457,408,301,1046,1240,108,50.55
40101,12468,13227,4399,239,1418,0,10036,1019,1429,5626,6476,397,48.52
40103,1751,2355,282,5,144,1,1525,240,230,784,862,69,42.64
40105,1482,2081,546,51,74,4,1279,153,203,659,711,74,41.59
40107,2410,1918,707,46,256,0,2000,179,310,959,1128,103,55.68
40109,144599,180252,17084,7042,43254,633,99288,30097,13567,44482,53923,18107,44.51
40111,7094,7080,2114,203,801,7,5778,613,786,3007,3281,271,50.05
40113,8993,8812,2593,175,518,12,7742,910,893,4042,3847,425,50.51
40115,6223,5570,2464,196,213,37,5412,408,767,2729,3031,199,52.77
40117,3052,2990,880,59,176,4,2628,309,303,1372,1306,144,50.51
40119,14955,15413,3382,465,1550,20,12664,1134,1983,6018,6421,779,49.25
40121,9329,7426,2737,179,993,0,7744,692,1200,3711,4368,399,55.68
40123,7828,7061,2603,39,402,35,7111,747,1207,3338,3803,307,52.58
40125,11377,15195,2079,313,1099,39,10083,809,1744,5567,5140,226,42.82
40127,2427,1736,747,28,232,0,2065,177,368,1014,1167,74,58.3
40129,640,609,114,11,20,5,540,177,71,259,276,116,51.24
40131,15152,21274,5582,525,755,42,13077,1565,2076,6742,7274,755,41.6
40133,5020,3996,1473,96,534,0,4167,372,646,1997,2350,215,55.68
40135,9335,5816,5291,162,369,0,6787,596,1300,4064,4621,393,61.61
40137,8258,8082,1992,149,723,18,7574,1257,928,3225,3822,333,50.54
40139,3979,3789,707,66,127,31,3356,1099,439,1611,1720,722,51.22
40141,1444,1214,159,65,149,0,1238,349,267,571,619,39,54.33
40143,120429,150121,23598,5608,25534,93,86582,19948,12768,41892,44426,14115,44.51
40145,15221,16147,5370,292,1731,0,12251,1244,1745,6867,7905,484,48.52
40147,10296,10088,2968,200,593,13,8863,1042,1023,4627,4404,486,50.51
40149,2265,1905,250,103,234,0,1942,548,419,896,971,61,54.32
40151,1605,1529,285,27,51,12,1354,443,177,650,694,291,51.21
40153,3809,3627,676,64,121,30,3213,1052,420,1543,1646,691,51.22
41001,3175,3084,310,88,119,0,2830,742,247,1396,1461,221,50.73
41003,18642,20004,1208,1450,950,197,16999,2212,2340,6643,6594,1235,48.24
41005,56231,105698,4079,4959,2924,229,51831,8771,7218,24886,21472,4919,34.73
41007,7617,9899,486,209,230,63,7168,804,1335,3673,3412,311,43.49
41009,9752,12673,622,268,294,81,9177,1030,1710,4702,4368,398,43.49
41011,14642,12425,1399,439,32,93,14336,1888,3005,7595,7131,436,54.1
41013,4351,5840,369,137,62,13,4063,723,635,1796,1435,332,42.69
41015,5289,4488,506,159,12,33,5179,682,1085,2743,2576,158,54.1
41017,33687,49195,2453,1210,217,61,31989,4907,4477,13357,10275,1748,40.64
41019,22835,23087,2167,923,358,224,22346,1850,5086,12372,12561,1000,49.73
41021,387,390,43,8,14,2,345,87,59,175,160,48,49.81
41023,1400,1412,157,31,51,6,1248,315,215,633,580,172,49.79
41025,1735,1192,221,28,9,1,1573,360,224,870,727,189,59.28
41027,4642,4682,519,101,168,19,4136,1044,712,2099,1922,570,49.79
41029,44455,46373,3599,1801,1582,104,42198,8210,6059,20992,17404,3174,48.94
41031,4311,5785,365,136,62,12,4025,716,629,1780,1422,329,42.7
41033,19868,16859,1899,596,43,126,19453,2562,4077,10305,9675,592,54.1
41035,16061,11033,2046,259,85,11,14554,3332,2069,8052,6726,1752,59.28
41037,1889,1298,241,31,10,1,1712,392,243,947,791,206,59.27
41039,78017,82131,5913,5653,2981,383,73990,10906,9566,29449,30398,3704,48.72
41041,8699,11026,793,309,277,51,8010,1371,1370,3913,3879,620,44.1
41043,25171,27023,1631,1955,1280,267,22947,3005,3154,8972,8905,1683,48.23
41045,7306,5019,931,118,38,5,6621,1516,941,3663,3060,797,59.28
41047,59511,65127,6441,2770,1731,245,50480,20112,6760,24464,22985,14069,47.75
41049,2359,2379,264,51,85,10,2102,531,362,1067,977,290,49.79
41051,144890,203408,9424,17143,16190,795,118814,24139,12135,49217,52277,22835,41.6
41053,15095,19132,1377,537,481,89,13900,2378,2378,6789,6732,1077,44.1
41055,361,364,40,8,13,1,322,81,55,163,150,44,49.79
41057,5080,6602,324,140,153,42,4781,536,891,2449,2276,207,43.49
41059,15344,15107,1574,394,568,23,13676,3539,1607,6814,6810,1358,50.39
41061,4993,4849,487,139,188,0,4450,1167,389,2195,2298,347,50.73
41063,1409,1368,137,39,53,0,1256,329,110,619,648,98,50.74
41065,5163,5208,578,112,187,21,4601,1161,792,2335,2138,634,49.78
41067,82645,150845,5600,12188,6059,389,64938,22033,7842,31484,29610,16200,35.4
41069,281,283,31,6,10,1,250,63,43,127,116,34,49.82
41071,17789,22210,1935,730,585,76,16140,3408,2594,7623,7905,1627,44.47
42001,12741,27483,131,200,382,0,11755,1756,973,6633,5876,682,31.68
42003,197209,348778,4693,9354,51669,47,147810,7828,20031,91099,74378,8968,36.12
42005,13626,13130,361,280,412,0,13251,262,1872,6416,5527,288,50.93
42007,30506,40231,1481,213,4613,87,27707,1479,3249,14859,13608,143,43.13
42009,9216,9936,327,57,201,0,9024,175,1094,5086,3922,251,48.12
42011,72231,92082,2091,1410,7804,0,53554,26939,7258,31789,31651,16733,43.96
42013,21605,25955,427,225,873,21,21106,133,3263,10833,9103,299,45.43
42015,10694,13428,185,116,381,0,10621,453,1561,5166,4378,186,44.33
42017,74258,173866,907,4886,6737,64,63148,7993,8394,39061,27289,9995,29.93
42019,27467,54056,1246,475,1026,0,26833,763,2411,13340,10604,437,33.69
42021,25731,29869,445,255,2489,105,24548,638,3056,12581,12238,537,46.28
42023,873,937,17,2,15,0,868,11,90,430,439,6,48.23
42025,9342,15213,58,238,357,0,8962,1141,642,3935,4052,667,38.05
42027,24283,33238,821,2798,1576,183,21190,1377,1986,7881,6390,1439,42.22
42029,53352,150695,1524,2798,5943,89,44595,7623,5842,24436,21498,6030,26.15
42031,6733,7689,165,72,129,0,6569,96,1064,3467,2942,113,46.69
42033,15459,16599,304,41,268,0,15378,196,1592,7615,7784,101,48.22
42035,6325,8825,104,85,469,2,5873,194,975,2918,2390,68,41.75
42037,11259,14131,202,186,737,186,10871,779,1467,5345,4833,249,44.34
42039,15805,17946,421,199,358,43,15158,532,2385,7551,6361,486,46.83
42041,32624,72177,1413,1576,2212,0,30983,2415,4613,13873,12756,1106,31.13
42043,50010,70413,1457,4758,13727,0,33945,8394,4723,20502,17869,7173,41.53
42045,85682,132597,971,7203,33408,0,48277,5051,6603,36004,33329,10462,39.25
42047,5946,6385,117,16,103,0,5915,75,612,2929,2994,39,48.22
42049,49212,61349,1609,1374,7691,0,44409,4135,4927,21187,19079,2703,44.51
42051,27554,28626,977,518,1361,0,26693,579,2707,13790,13164,408,49.05
42053,1261,1440,31,13,24,0,1230,18,199,649,551,21,46.69
42055,22312,39554,81,949,1284,301,20402,2845,2837,11530,10762,2733,36.07
42057,2819,3039,100,17,62,0,2760,53,335,1556,1200,77,48.12
42059,5845,8704,204,109,379,0,5692,33,830,2981,2438,33,40.17
42061,7757,9319,154,81,313,7,7578,48,1172,3890,3268,108,45.43
42063,17300,16671,459,356,524,0,16823,333,2377,8147,7017,366,50.93
42065,8044,9186,197,86,154,0,7848,114,1271,4142,3515,135,46.69
42067,3468,5031,48,52,100,0,3386,156,392,1593,1304,214,40.8
42069,40450,48318,2446,1268,3284,2,36794,6085,3550,19750,15961,2690,45.57
42071,78968,131094,1523,3297,8572,0,67895,18004,7594,35516,31306,9737,37.59
42073,15196,21753,980,65,1558,6,14754,669,1969,8402,7125,180,41.13
42075,21447,33459,1598,403,1496,0,18803,4673,3023,9739,10266,2479,39.06
42077,61504,81146,1203,1728,10892,12,45083,23393,6025,27470,27765,15523,43.12
42079,61399,72546,1383,1165,5979,247,52472,11562,7367,27511,27019,7881,45.84
42081,19281,26904,316,260,1429,8,17906,592,2972,8895,7286,209,41.75
42083,7757,8330,152,21,134,0,7717,98,799,3821,3906,51,48.22
42085,20514,26169,659,72,2512,22,18974,504,2627,10162,10482,349,43.94
42087,6806,9874,94,101,196,0,6645,306,769,3125,2559,419,40.8
42089,26561,39345,1385,784,4546,0,21887,6075,4430,14091,11427,3415,40.3
42091,94609,240693,1306,9370,18443,0,71647,8842,8004,44090,36172,11759,28.22
42093,3339,4236,26,10,96,0,3281,133,438,1854,1299,45,44.08
42095,41822,81905,506,1336,6997,96,33061,13358,4735,19368,18490,5798,33.8
42097,16872,21408,134,49,485,0,16578,673,2215,9367,6563,225,44.08
42099,6602,11405,147,56,277,0,6575,139,1114,3149,2513,190,36.66
42101,366885,293989,7174,33739,198855,811,123299,67679,23462,152927,146109,75151,55.52
42103,10453,12930,299,182,617,0,10247,948,1349,5415,4078,418,44.7
42105,3145,3378,62,8,55,0,3129,40,324,1549,1584,20,48.21
42107,26778,31434,872,555,931,0,26374,1608,3416,13069,12828,996,46.0
42109,5861,8503,81,87,169,0,5723,263,662,2692,2204,361,40.8
42111,14358,15480,509,88,314,1,14059,272,1704,7924,6110,391,48.12
42113,1041,1308,18,11,37,0,1034,44,152,503,426,18,44.32
42115,6852,8604,118,74,244,0,6806,290,1000,3310,2805,119,44.33
42117,7319,9189,127,79,260,0,7269,310,1068,3535,2996,127,44.34
42119,6297,9135,87,94,181,0,6148,283,711,2891,2367,388,40.8
42121,9123,10419,223,98,174,0,8901,130,1442,4698,3986,153,46.68
42123,7265,8248,194,92,165,20,6967,245,1096,3471,2924,223,46.83
42125,31670,55949,1174,912,3268,0,30205,655,4362,16124,12346,1090,36.15
42127,9136,11301,262,159,540,0,8956,828,1180,4733,3565,365,44.7
42129,61603,92733,844,733,5049,0,58398,1525,7499,30235,26344,921,39.91
42131,4545,6287,178,73,109,0,4445,378,474,2219,1638,98,41.96
42133,61712,117187,1847,1034,8862,0,51619,10016,6751,28662,25016,6472,34.5
44001,7892,13883,128,97,593,0,7372,805,736,4462,3036,603,36.24
44003,28853,44632,1452,986,2342,104,28174,3624,5161,15274,11000,1286,39.26
44005,13307,23408,216,164,999,0,12430,1357,1241,7522,5119,1018,36.24
44007,122203,131959,3472,5314,18590,143,85103,43969,8502,52995,50628,34933,48.08
44009,17786,36258,1016,776,1090,0,17072,1839,1171,8048,5481,889,32.91
45001,4139,5545,254,73,1233,0,3041,266,477,1889,1569,138,42.74
45003,29337,36664,549,618,10745,0,19579,2336,3080,12966,10191,2094,44.45
45005,1589,1606,32,18,793,2,780,108,245,823,615,59,49.73
45007,34339,46244,2051,627,9599,0,26034,2381,3956,15640,13703,1254,42.61
45009,2631,2659,53,29,1314,4,1292,179,406,1363,1018,97,49.74
45011,5018,2835,83,49,2948,10,2178,159,674,2752,2054,87,63.9
45013,31196,45166,739,475,12659,22,17515,3192,5590,15105,11074,1717,40.85
45015,32714,57521,1213,1296,13047,43,19619,2807,6303,13922,11973,1903,36.25
45017,3441,1944,57,33,2022,7,1493,109,462,1887,1409,60,63.9
45019,56538,109916,1942,1522,22195,54,34364,4340,8921,24121,20089,2680,33.97
45021,10073,13114,413,67,2953,13,7026,653,1551,4808,3767,411,43.44
45023,6015,7028,274,65,2567,3,3616,399,631,2814,2446,225,46.12
45025,8521,8606,286,80,4086,0,4608,429,846,4045,3482,174,49.75
45027,6971,5294,106,80,4180,6,3092,255,955,3466,2732,168,56.84
45029,7630,7711,155,85,3810,11,3747,520,1178,3953,2953,282,49.74
45031,12388,12511,416,116,5941,0,6699,623,1231,5881,5062,253,49.75
45033,5586,5308,153,113,2312,6,3376,230,710,2853,2570,182,51.28
45035,22462,37225,982,1007,9168,14,13709,2381,4742,8391,7598,1839,37.63
45037,4430,5717,233,79,1605,0,2853,256,529,1984,1350,181,43.66
45039,3900,4556,178,42,1664,2,2344,259,409,1824,1586,146,46.12
45041,28739,24673,490,272,15693,0,13031,949,3059,13630,11412,261,53.81
45043,14192,10778,215,162,8510,13,6295,520,1943,7057,5562,342,56.84
45045,83522,127970,4095,2279,24520,0,57046,12936,8803,33763,31971,10175,39.49
45047,11975,15454,631,214,4340,0,7711,692,1429,5364,3649,490,43.66
45049,3670,3709,74,41,1832,5,1802,250,567,1901,1420,136,49.74
45051,64568,81888,2005,2497,14077,103,50549,4202,8373,30987,25312,2787,44.09
45053,4190,7770,112,80,1335,0,2626,561,848,1897,1363,301,35.03
45055,11860,14000,256,422,6518,0,5794,624,2196,5324,4032,531,45.86
45057,17881,20891,816,192,7631,10,10749,1188,1876,8365,7273,670,46.12
45059,12408,15006,442,110,4237,16,8509,972,1277,5836,4850,697,45.26
45061,3807,2728,41,78,2559,0,1466,107,572,1801,1284,40,58.26
45063,48316,73688,1214,1376,12464,51,35824,4304,6592,19643,19203,3672,39.6
45065,1645,2123,87,29,596,0,1059,95,196,737,501,67,43.66
45067,5763,5476,158,117,2385,6,3484,237,732,2943,2652,188,51.28
45069,5251,5303,176,49,2518,0,2840,264,522,2493,2145,107,49.75
45071,6931,8382,247,61,2367,9,4753,543,713,3260,2709,389,45.26
45073,15535,17131,1003,458,1443,55,14248,1242,1700,6100,6561,483,47.56
45075,20531,11600,339,200,12062,42,8911,650,2759,11260,8404,358,63.9
45077,26135,29045,1681,764,2541,89,23863,2105,2864,10306,11032,838,47.36
45079,76535,88722,2315,2383,47610,163,30696,3374,11385,27073,24306,3522,46.31
45081,3258,4205,172,58,1181,0,2098,188,389,1459,993,133,43.66
45083,56051,72547,2624,1638,18270,0,35597,5847,5406,22354,21874,4986,43.59
45085,24308,17417,262,496,16343,0,9360,681,3656,11501,8202,256,58.26
45087,5005,6053,178,44,1709,7,3432,392,515,2354,1956,281,45.26
45089,6946,5275,105,79,4165,6,3081,254,951,3454,2722,167,56.84
45091,42729,70168,1289,997,13420,15,29009,3248,5425,18095,15810,2099,37.85
46003,410,661,23,16,4,0,371,25,29,156,149,4,38.28
46005,2857,4603,162,114,27,0,2583,172,201,1089,1036,26,38.3
46007,527,616,286,5,20,1,277,31,82,225,210,6,46.11
46009,1045,1684,59,42,10,0,945,63,74,398,379,9,38.29
46011,5127,8261,291,205,49,0,4636,308,361,1955,1860,46,38.3
