sduni20,Num Eligible,Num Ineligible,Percentage Eligible
3701110,6793,9098,42.75
3701140,25299,27020,48.36
3701170,7435,10233,42.08
3701200,11306,7439,60.31
3701260,49582,89095,35.75
3701320,7885,7559,51.06
3701380,1432,1174,54.95
3701500,72875,82920,46.78
3701530,13477,12505,51.87
3701620,44998,48967,47.89
3701680,1946,2468,44.09
3701770,1830,1801,50.4
3701800,11178,12040,48.14
3701830,4154,3847,51.92
3701920,89773,122798,42.23
3701950,7124,4416,61.73
3702010,23237,26536,46.69
3702040,14143,13918,50.4
3702100,19792,29014,40.55
3702160,5479,3396,61.74
3702190,5921,7284,44.84
3702250,11041,8336,56.98
3702280,846,1133,42.75
3702310,20302,38835,34.33
3702340,8865,9314,48.77
3702370,38173,44653,46.09
3702400,1937,1791,51.96
3702430,4751,6910,40.74
3702560,10461,14690,41.59
3702610,11647,10767,51.96
3702640,3995,4267,48.35
3702680,15704,20577,43.28
3702760,8351,8774,48.76
3702820,4827,4750,50.4
3702880,4054,5429,42.75
3702940,8531,9900,46.29
3702970,148166,309834,32.35
3703000,3097,3117,49.84
3703060,4428,6593,40.18
3703090,17153,25538,40.18
3703120,4372,9006,32.68
3703210,2487,2038,54.96
3703270,21148,20271,51.06
3703310,19253,23432,45.1
3703330,37043,66020,35.94
3703360,3330,4097,44.84
3703420,4442,2753,61.74
3703450,28096,33627,45.52
3703480,7459,14135,34.54
3703510,2259,3025,42.75
3703540,7533,9552,44.09
3703570,8254,15846,34.25
3703600,2415,3062,44.09
3703630,7165,7717,48.15
3703720,4183,3689,53.14
3703780,19793,24813,44.37
3703870,9107,6876,56.98
3703900,3555,2204,61.73
3703930,28431,15734,64.37
3703990,19822,19370,50.58
3704050,25950,27865,48.22
3704080,13949,12304,53.13
3704140,10120,6659,60.31
3704200,7247,5471,56.98
3704320,9218,12571,42.31
3704380,9688,9468,50.57
3704410,12308,10086,54.96
3704440,2183,2148,50.4
3704500,2848,3041,48.36
3704530,5615,8231,40.55
3704590,598,801,42.74
3704620,28140,55421,33.68
3704650,8369,7766,51.87
3704720,122895,316826,27.95
3704740,4739,2938,61.73
3704800,2026,2713,42.75
3704830,11242,11314,49.84
3704880,24329,22616,51.82
3704890,1680,1042,61.72
3704920,3202,1772,64.37
3704950,15001,12293,54.96
3705020,16004,14819,51.92
3705040,6479,8917,42.08
3705070,3839,3864,49.84
3737099,1894,1920,49.66
3800014,11584,26245,30.62
3800016,124,186,40.0
3800017,263,395,39.97
3800018,402,648,38.29
3800021,3047,4586,39.92
3800023,115,230,33.33
3800024,117,229,33.82
3800025,559,1159,32.54
3800027,189,378,33.33
3800029,89,175,33.71
3800031,420,822,33.82
3800032,603,1182,33.78
3800036,235,353,39.97
3800038,3769,7559,33.27
3800039,404,806,33.39
3800040,390,626,38.39
3800041,581,938,38.25
3800042,184,277,39.91
3800043,152,229,39.9
3800044,334,758,30.59
3800045,165,332,33.2
3800046,189,378,33.33
3800047,322,629,33.86
3800048,210,422,33.23
3800049,205,308,39.96
3800050,271,530,33.83
3800051,324,521,38.34
3800052,266,521,33.8
3800054,419,676,38.26
3800056,98,157,38.43
3800057,167,251,39.95
3800058,275,539,33.78
3800059,373,562,39.89
3800060,289,435,39.92
3800061,327,532,38.07
3800389,390,596,39.55
3800390,297,446,39.97
3800397,224,361,38.29
3800404,171,320,34.83
3800825,85,166,33.86
3801760,133,268,33.17
3801950,60,113,34.68
3802170,163,246,39.85
3802380,187,375,33.27
3802530,874,1316,39.91
3803060,552,1077,33.89
3803090,69,135,33.82
3803200,345,692,33.27
3803590,103,202,33.77
3803790,548,825,39.91
3804090,533,1226,30.3
3804140,251,404,38.32
3804560,289,435,39.92
3805040,1799,2884,38.42
3805160,267,536,33.25
3805340,157,253,38.29
3805460,460,692,39.93
3805850,214,322,39.93
3805950,86,139,38.22
3806010,102,204,33.33
3806090,353,531,39.93
3806210,173,346,33.33
3806690,90,136,39.82
3806780,13160,30278,30.3
3806910,138,222,38.33
3806930,103,227,31.21
3807170,283,426,39.92
3807200,334,669,33.3
3807590,349,684,33.79
3807830,139,310,30.96
3807850,141,277,33.73
3807950,32,63,33.68
3808060,820,1320,38.32
3808130,9763,15725,38.3
3808460,91,183,33.21
3808610,69,137,33.5
3808710,289,435,39.92
3808890,440,672,39.57
3809000,199,321,38.27
3809130,124,203,37.92
3809180,142,314,31.14
3809410,250,500,33.33
3809570,395,636,38.31
3810180,226,443,33.78
3810260,56,85,39.72
3810270,286,573,33.29
3810500,139,209,39.94
3810600,209,336,38.35
3810740,287,432,39.92
3810810,485,781,38.31
3810860,393,632,38.34
3810980,143,215,39.94
3811140,195,294,39.88
3811430,597,898,39.93
3811700,158,237,40.0
3811820,3486,7897,30.62
3811850,141,282,33.33
3812020,235,447,34.46
3812350,135,265,33.75
3812430,83,163,33.74
3812540,1412,2831,33.28
3812660,124,186,40.0
3812920,216,349,38.23
3812930,201,302,39.96
3812990,60,91,39.74
3813030,7332,14360,33.8
3813050,174,281,38.24
3813200,203,432,31.97
3813230,84,127,39.81
3813400,302,455,39.89
3813440,89,144,38.2
3813510,212,319,39.92
3813710,219,439,33.28
3813920,632,1244,33.69
3814290,193,291,39.88
3814340,262,423,38.25
3814500,460,692,39.93
3814880,416,669,38.34
3814940,194,379,33.86
3815150,88,133,39.82
3816050,186,280,39.91
3816090,86,172,33.33
3816130,634,954,39.92
3816430,236,356,39.86
3816470,123,241,33.79
3816510,44,87,33.59
3816980,131,265,33.08
3817040,294,575,33.83
3817130,206,413,33.28
3817460,223,336,39.89
3817520,77,123,38.5
3817570,490,961,33.77
3817670,58,92,38.67
3817910,264,518,33.76
3818280,398,642,38.27
3818500,168,328,33.87
3818660,200,391,33.84
3818730,461,903,33.8
3818850,1334,2008,39.92
3819020,1578,2375,39.92
3819260,167,251,39.95
3819290,255,500,33.77
3819410,10516,24195,30.3
3819470,95,187,33.69
3819680,98,193,33.68
3819880,3615,7250,33.27
3820130,45,102,30.61
3820190,229,345,39.9
3820310,201,302,39.96
3820400,41,62,39.81
3830049,248,557,30.81
3899999,2779,5490,33.61
3900094,1095,4448,19.75
3900537,972,784,55.35
3904348,48587,32484,59.93
3904349,3577,4857,42.41
3904350,4091,5606,42.19
3904351,4251,6310,40.25
3904352,6698,6508,50.72
3904353,3634,6642,35.36
3904354,1738,4911,26.14
3904355,1426,4384,24.54
3904357,1635,2015,44.79
3904358,2478,4010,38.19
3904359,2234,3263,40.64
3904360,8824,16903,34.3
3904361,1745,1695,50.73
3904362,2899,2908,49.92
3904363,5355,9238,36.7
3904364,2830,8092,25.91
3904365,2133,2839,42.9
3904366,5317,13698,27.96
3904367,1858,3611,33.97
3904368,1946,2342,45.38
3904369,2658,3275,44.8
3904370,1819,1559,53.85
3904371,13080,13345,49.5
3904373,8418,18829,30.9
3904374,4602,4593,50.05
3904375,79968,79586,50.12
3904376,1777,3812,31.79
3904377,1989,2909,40.61
3904378,110391,62558,63.83
3904379,14003,11471,54.97
3904380,100865,136397,42.51
3904381,2210,3280,40.26
3904382,1818,2491,42.19
3904383,7021,10554,39.95
3904384,33268,25935,56.19
3904385,1654,3231,33.86
3904386,2320,4510,33.97
3904387,2966,11527,20.47
3904388,1757,2247,43.88
3904389,2929,4284,40.61
3904390,4097,3357,54.96
3904391,2908,3190,47.69
3904392,1546,1696,47.69
3904393,2166,3480,38.36
3904394,11423,10560,51.96
3904395,12056,9882,54.95
3904396,6053,10752,36.02
3904397,2795,5340,34.36
3904399,2456,3314,42.56
3904400,1795,5596,24.29
3904401,4627,7454,38.3
3904402,2507,3025,45.32
3904403,3026,2286,56.97
3904404,6344,5391,54.06
3904405,2518,3738,40.25
3904406,2453,2218,52.52
3904407,1413,2402,37.04
3904408,4227,7363,36.47
3904409,3358,5394,38.37
3904410,11825,13200,47.25
3904411,1449,2465,37.02
3904412,3005,3493,46.24
3904413,1831,2503,42.25
3904414,2239,1691,56.97
3904415,3408,2574,56.97
3904416,5337,7812,40.59
3904418,7984,17742,31.03
3904419,8415,16080,34.35
3904420,7422,11065,40.15
3904421,4022,11224,26.38
3904422,5794,5495,51.32
3904423,611,1194,33.85
3904424,4692,4681,50.06
3904425,1683,3610,31.8
3904426,12278,11301,52.07
3904427,3136,7786,28.71
3904428,781,2604,23.07
3904429,5870,7396,44.25
3904430,5451,4632,54.06
3904431,958,2691,26.25
3904433,4746,6216,43.3
3904434,1663,2049,44.8
3904435,4595,7406,38.29
3904436,2518,4642,35.17
3904437,3525,10835,24.55
3904438,5161,13297,27.96
3904439,6794,10301,39.74
3904440,9213,9779,48.51
3904441,3921,6468,37.74
3904443,2178,3648,37.38
3904444,1574,1535,50.63
3904445,7012,11927,37.02
3904446,487,393,55.34
3904447,2096,2068,50.34
3904448,3793,5548,40.61
3904449,4177,3777,52.51
3904450,6045,6733,47.31
3904451,1717,2832,37.74
3904452,3461,9783,26.13
3904453,3535,9692,26.73
3904454,3855,11015,25.92
3904455,2057,3760,35.36
3904456,3273,4474,42.25
3904457,3271,6170,34.65
3904458,1308,2925,30.9
3904459,1096,3005,26.73
3904460,3699,5959,38.3
3904461,1679,2489,40.28
3904463,21352,28421,42.9
3904464,3324,6263,34.67
3904465,2128,3429,38.29
3904467,5841,12057,32.63
3904468,3212,4701,40.59
3904469,1523,2975,33.86
3904470,3666,7006,34.35
3904471,1468,1201,55.0
3904472,2057,3328,38.2
3904474,4351,5948,42.25
3904475,4204,9658,30.33
3904476,1350,3701,26.73
3904479,6426,8643,42.64
3904480,24751,35255,41.25
3904481,10955,12084,47.55
3904482,2986,3275,47.69
3904483,6859,10316,39.94
3904484,4836,13822,25.92
3904485,2597,2226,53.85
3904486,3879,10276,27.4
3904487,6621,15319,30.18
3904488,3167,4759,39.96
3904489,4238,5102,45.37
3904490,54455,41520,56.74
3904491,1089,1194,47.7
3904492,4379,8250,34.67
3904493,4942,10890,31.22
3904494,2244,3631,38.2
3904495,4769,5687,45.61
3904498,2958,4785,38.2
3904499,7997,7232,52.51
3904500,3547,3020,54.01
3904502,1943,1468,56.96
3904503,847,929,47.69
3904504,14093,25887,35.25
3904505,4685,7452,38.6
3904506,3679,10397,26.14
3904507,4187,4200,49.92
3904508,1649,4045,28.96
3904509,1852,2531,42.25
3904510,8685,21302,28.96
3904511,3839,4468,46.21
3904513,8728,19212,31.24
3904514,1324,2462,34.97
3904515,5136,9630,34.78
3904516,14430,12368,53.85
3904517,5102,5034,50.34
3904518,1079,1882,36.44
3904519,3660,6378,36.46
3904520,1383,1704,44.8
3904521,1319,1269,50.97
3904522,461,805,36.41
3904523,1063,1310,44.8
3904524,2095,3058,40.66
3904525,1462,1784,45.04
3904526,973,1171,45.38
3904527,2686,3646,42.42
3904528,1476,3153,31.89
3904529,1543,1165,56.98
3904531,961,1868,33.97
3904532,1497,1766,45.88
3904533,694,1308,34.67
3904535,1019,1005,50.35
3904536,459,815,36.03
3904537,1173,1338,46.71
3904538,832,1341,38.29
3904539,2034,3460,37.02
3904540,2304,2588,47.1
3904541,733,1426,33.95
3904542,2102,3244,39.32
3904543,1336,3887,25.58
3904545,1034,1134,47.69
3904546,1281,1747,42.31
3904547,4043,8671,31.8
3904548,735,1195,38.08
3904549,8836,16230,35.25
3904550,6456,12314,34.4
3904551,1329,2503,34.68
3904552,772,1502,33.95
3904553,1292,1692,43.3
3904554,1045,1503,41.01
3904555,2145,3267,39.63
3904556,1370,2121,39.24
3904557,1356,2636,33.97
3904558,4868,8398,36.7
3904560,2015,3476,36.7
3904561,2140,4032,34.67
3904563,1007,1618,38.36
3904564,1586,2658,37.37
3904565,882,2340,27.37
3904566,548,802,40.59
3904567,612,1144,34.85
3904575,1217,1154,51.33
3904576,2493,2364,51.33
3904577,3888,3688,51.32
3904578,754,715,51.33
3904579,3511,3334,51.29
3904580,993,1081,47.88
3904582,1082,1489,42.08
3904583,1091,1503,42.06
3904585,1684,2500,40.25
3904586,1592,2363,40.25
3904587,1822,2704,40.26
3904588,1378,2046,40.25
3904590,2019,1962,50.72
3904591,1525,1482,50.71
3904592,817,794,50.71
3904594,707,1144,38.2
3904595,700,1135,38.15
3904596,296,479,38.19
3904597,415,669,38.28
3904599,2842,3503,44.79
3904600,890,1097,44.79
3904601,1558,1920,44.8
3904603,1517,1730,46.72
3904604,810,925,46.69
3904606,3031,3457,46.72
3904607,1119,1277,46.7
3904609,3686,3710,49.84
3904610,12767,14273,47.22
3904611,7215,29373,19.72
3904612,1540,1547,49.89
3904613,725,781,48.14
3904614,3026,3102,49.38
3904615,6938,7013,49.73
3904617,826,1121,42.42
3904619,1737,2810,38.2
3904620,853,1400,37.86
3904621,917,1483,38.21
3904623,2399,2647,47.54
3904624,3697,4100,47.42
3904625,4609,5100,47.47
3904626,2169,2396,47.51
3904627,849,945,47.32
3904628,2429,2679,47.55
3904630,2417,3345,41.95
3904631,1630,1859,46.72
3904632,2207,2573,46.17
3904633,870,992,46.72
3904634,2836,3349,45.85
3904635,10600,19675,35.01
3904636,1111,1268,46.7
3904638,1581,1867,45.85
3904639,1613,2359,40.61
3904640,1432,1665,46.24
3904642,2921,3204,47.69
3904643,1118,1226,47.7
3904644,1018,1116,47.7
3904645,1372,1505,47.69
3904647,1444,1977,42.21
3904648,2362,3278,41.88
3904650,952,1147,45.35
3904651,1036,1247,45.38
3904652,1173,1412,45.38
3904655,917,780,54.04
3904656,780,2230,25.91
3904657,2546,7179,26.18
3904659,1025,3150,24.55
3904660,2651,7640,25.76
3904662,514,826,38.36
3904663,931,1496,38.36
3904664,518,833,38.34
3904667,599,962,38.37
3904668,636,1022,38.36
3904670,556,1082,33.94
3904671,835,1622,33.98
3904672,871,1694,33.96
3904674,1776,6904,20.46
3904675,1500,5167,22.5
3904676,7941,30851,20.47
3904678,1605,2194,42.25
3904679,44,60,42.31
3904680,1297,1833,41.44
3904681,2408,3292,42.25
3904682,2761,3297,45.58
3904684,1302,1941,40.15
3904685,775,1148,40.3
3904686,1854,2764,40.15
3904687,1600,2369,40.31
3904688,1153,1719,40.15
3904689,8466,12579,40.23
3904690,644,960,40.15
3904694,3934,4894,44.56
3904695,2861,3410,45.62
3904696,5081,15502,24.69
3904697,9454,11268,45.62
3904699,2449,7386,24.9
3904700,8317,9302,47.2
3904701,13186,28665,31.51
3904702,10638,27312,28.03
3904704,1114,1867,37.37
3904705,1116,2024,35.54
3904706,380,636,37.4
3904707,313,525,37.35
3904708,1227,2056,37.37
3904709,1294,2384,35.18
3904716,2100,3116,40.26
3904717,2475,3676,40.24
3904718,3412,5068,40.24
3904719,2876,4269,40.25
3904722,3347,4967,40.26
3904724,8225,15028,35.37
3904725,950,1734,35.39
3904726,1156,2152,34.95
3904727,2430,4556,34.78
3904730,1988,2449,44.81
3904733,1804,2687,40.17
3904734,4617,13997,24.8
3904736,10808,19415,35.76
3904737,7868,16166,32.74
3904738,2839,6752,29.6
3904739,1695,3995,29.79
3904742,522,911,36.43
3904743,598,1042,36.46
3904744,1060,1849,36.44
3904745,559,973,36.49
3904747,250,412,37.76
3904749,405,706,36.45
3904750,517,895,36.61
3904751,890,1405,38.78
3904752,598,1037,36.57
3904754,528,740,41.64
3904757,364,610,37.37
3904758,842,1411,37.37
3904759,793,1330,37.35
3904761,911,1050,46.46
3904762,909,1056,46.26
3904763,1175,1365,46.26
3904768,3618,4959,42.18
3904769,3012,4132,42.16
3904771,680,930,42.24
3904772,993,1429,41.0
3904773,847,1155,42.31
3904774,1151,1573,42.25
3904776,1590,1201,56.97
3904778,2581,2893,47.15
3904779,2645,2920,47.53
3904780,3575,3921,47.69
3904782,1035,1449,41.67
3904783,656,861,43.24
3904785,1265,1657,43.29
3904787,1042,2547,29.03
3904788,2729,4845,36.03
3904790,1303,2314,36.02
3904792,1275,963,56.97
3904793,2267,1713,56.96
3904794,1852,1399,56.97
3904795,2590,1956,56.97
3904796,904,683,56.96
3904798,1492,2555,36.87
3904799,1989,3383,37.03
3904800,3358,8295,28.82
3904801,1495,2541,37.04
3904802,1592,2564,38.31
3904803,1238,2080,37.31
3904804,3984,6740,37.15
3904807,1704,2776,38.04
3904808,1773,2869,38.19
3904809,568,919,38.2
3904811,2489,6825,26.72
3904812,2486,6815,26.73
3904813,1399,1288,52.07
3904814,668,1831,26.73
3904815,1568,2933,34.84
3904816,1209,3090,28.12
3904817,3155,6090,34.13
3904820,3932,8990,30.43
3904821,620,1378,31.03
3904822,4238,8232,33.99
3904823,11789,9584,55.16
3904825,829,1778,31.8
3904826,1447,3107,31.77
3904827,1569,3331,32.02
3904829,8238,7061,53.85
3904830,8388,7338,53.34
3904831,4479,3910,53.39
3904832,961,1487,39.26
3904833,442,379,53.84
3904834,3503,3002,53.85
3904835,673,1041,39.26
3904836,1145,1771,39.27
3904837,1322,2046,39.25
3904838,2162,2863,43.02
3904839,629,973,39.26
3904841,1102,1482,42.65
3904842,1414,1852,43.29
3904843,748,973,43.46
3904844,2749,3600,43.3
3904846,1333,2561,34.23
3904847,1706,4394,27.97
3904848,2180,5618,27.96
3904849,2237,5727,28.09
3904851,975,947,50.73
3904852,2203,2140,50.73
3904853,905,879,50.73
3904857,823,1600,33.97
3904858,665,1281,34.17
3904859,575,1104,34.25
3904861,1424,2684,34.66
3904862,1185,2231,34.69
3904863,470,882,34.76
3904865,2891,3563,44.79
3904867,1657,2515,39.72
3904868,1106,1195,48.07
3904869,3896,4402,46.95
3904870,4870,3535,57.94
3904871,1155,1751,39.75
3904872,6564,8220,44.4
3904873,1988,2196,47.51
3904874,1867,2831,39.74
3904875,8452,9507,47.06
3904877,2546,2512,50.34
3904879,1060,1388,43.3
3904880,1676,2259,42.59
3904881,1295,1693,43.34
3904883,2473,2620,48.56
3904884,2460,2428,50.33
3904885,2030,2003,50.33
3904887,3402,3392,50.07
3904888,2702,2759,49.48
3904890,1072,1321,44.8
3904892,1606,2587,38.3
3904893,798,1286,38.29
3904894,1360,2191,38.3
3904895,20,32,38.46
3904896,2,3,40.0
3904897,108,175,38.16
3904899,531,1032,33.97
3904900,844,1356,38.36
3904903,741,1438,34.01
3904905,2750,2846,49.14
3904906,859,848,50.32
3904908,1814,3044,37.34
3904909,3019,6394,32.07
3904910,966,2072,31.8
3904912,1026,825,55.43
3904913,1746,1408,55.36
3904914,2353,1918,55.09
3904915,907,732,55.34
3904917,2789,4213,39.83
3904918,2162,3164,40.59
3904919,2769,4052,40.6
3904920,1378,2017,40.59
3904921,1378,2017,40.59
3904922,1762,2579,40.59
3904923,2702,3955,40.59
3904924,1258,1841,40.59
3904926,866,1386,38.45
3904927,1024,1646,38.35
3904928,1382,2212,38.45
3904931,804,1273,38.71
3904932,510,855,37.36
3904933,292,490,37.34
3904934,523,876,37.38
3904935,556,932,37.37
3904936,310,519,37.39
3904937,1392,2333,37.37
3904938,403,675,37.38
3904939,533,887,37.54
3904941,1876,2371,44.17
3904942,1254,1620,43.63
3904943,2984,3769,44.19
3904944,598,756,44.17
3904945,4765,6004,44.25
3904946,886,1132,43.9
3904947,1997,2516,44.25
3904949,1384,1390,49.89
3904950,1203,1201,50.04
3904951,1187,1185,50.04
3904952,1224,1222,50.04
3904953,3149,3143,50.05
3904954,1862,1858,50.05
3904956,1094,1661,39.71
3904957,1046,1686,38.29
3904959,950,767,55.33
3904961,869,701,55.35
3904962,1615,1303,55.35
3904963,1988,1604,55.35
3904964,1313,1059,55.35
3904965,1601,1292,55.34
3904966,1800,1452,55.35
3904968,933,1142,44.96
3904970,808,973,45.37
3904971,351,423,45.35
3904976,352,566,38.34
3904977,319,513,38.34
3904978,625,1004,38.37
3904979,721,1158,38.37
3904981,282,453,38.37
3904983,2032,3115,39.48
3904984,1956,3150,38.31
3904985,6557,10466,38.52
3904986,3441,4671,42.42
3904987,3382,4299,44.03
3904988,2530,3434,42.42
3904989,2067,2661,43.72
3904990,2084,3420,37.86
3904991,893,1205,42.56
3904992,5025,7797,39.19
3904993,10474,10730,49.4
3904994,1345,1933,41.03
3904995,1483,2389,38.3
3904997,3866,4586,45.74
3904998,2469,6317,28.1
3904999,2265,3077,42.4
3905000,1282,2344,35.36
3905001,4033,7365,35.38
3905002,2207,7695,22.29
3905003,624,1062,37.01
3905004,2734,10034,21.41
3905005,1860,6694,21.74
3905006,2930,4770,38.05
3905007,2282,8378,21.41
3905009,708,1096,39.25
3905011,919,1422,39.26
3905012,1360,2104,39.26
3905013,1534,2323,39.77
3905015,1106,1709,39.29
3905016,5089,4602,52.51
3905017,959,1484,39.26
3905018,2056,3146,39.52
3905019,2737,2475,52.51
3905020,537,831,39.25
3905021,815,1261,39.26
3905022,878,794,52.51
3905023,599,928,39.23
3905024,1716,1805,48.74
3905025,1246,1120,52.66
3905027,1936,2804,40.84
3905028,1714,2506,40.62
3905029,784,1147,40.6
3905030,1707,2512,40.46
3905032,808,1733,31.8
3905033,946,2071,31.36
3905035,644,1251,33.98
3905039,2526,2520,50.06
3905041,1006,2772,26.63
3905042,3574,9594,27.14
3905043,2925,8272,26.12
3905044,3808,10090,27.4
3905045,4787,14849,24.38
3905046,977,2577,27.49
3905048,1155,1125,50.66
3905049,910,885,50.7
3905051,660,642,50.69
3905053,1380,2046,40.28
3905054,1163,1725,40.27
3905055,1066,1580,40.29
3905056,1238,1850,40.09
3905058,2864,4191,40.6
3905059,2043,3025,40.31
3905061,526,1024,33.94
3905062,446,867,33.97
3905063,499,970,33.97
3905064,568,1104,33.97
3905065,485,943,33.96
3905067,1302,2246,36.7
3905068,913,1577,36.67
3905069,1726,2978,36.69
3905070,622,1072,36.72
3905071,760,1311,36.7
3905072,1417,2529,35.91
3905074,1099,1323,45.38
3906190,4944,4032,55.08
3906496,108,151,41.7
3906568,3270,2470,56.97
3906968,1301,1603,44.8
3910000,6014,10488,36.44
3910001,1070,1866,36.44
3910002,441,769,36.45
3910003,3801,6105,38.37
3910004,814,1307,38.38
3910005,401,645,38.34
3910006,3198,3508,47.69
3910007,837,946,46.94
3910008,1005,1213,45.31
3910009,2301,2900,44.24
3910010,2782,3328,45.53
3910011,2542,2955,46.24
3910012,5132,6722,43.29
3910013,1620,2142,43.06
3910014,5302,10593,33.36
3910015,2467,4381,36.03
3910016,1509,4595,24.72
3910017,6844,5816,54.06
3910018,2779,2700,50.72
3910019,4467,4341,50.72
3910020,2048,3183,39.15
3910021,582,715,44.87
3910022,600,1167,33.96
3910023,1957,3804,33.97
3910024,2148,2587,45.36
3910025,1703,2965,36.48
3910026,743,600,55.32
3910027,4178,3370,55.35
3910028,1043,1558,40.1
3910029,3179,8190,27.96
3910030,2621,5095,33.97
3910031,574,1078,34.75
3910032,4554,6750,40.29
3910033,1210,1785,40.4
3999997,5,7,41.67
4000013,541,537,50.19
4000014,591,497,54.32
4000015,542,462,53.98
4000020,211,283,42.71
4000021,400,558,41.75
4000032,446,386,53.61
4000782,234,190,55.19
4000797,210,177,54.26
4002370,507,457,52.59
4002430,3051,2752,52.58
4002460,982,879,52.77
4002520,544,487,52.76
4002550,206,275,42.83
4002670,218,334,39.49
4002720,193,184,51.19
4002760,468,405,53.61
4002850,4073,3425,54.32
4002880,1382,1316,51.22
4002910,267,410,39.44
4003000,1580,1329,54.31
4003060,1212,867,58.3
4003120,369,311,54.26
4003180,3624,3547,50.54
4003210,432,309,58.3
4003240,172,164,51.19
4003300,173,229,43.03
4003360,935,843,52.59
4003510,111,105,51.39
4003570,418,409,50.54
4003630,7816,7658,50.51
4003660,247,177,58.25
